"","143A-CA3-1","144A-CA3-2","144B-CA3-1","144C-CA3-2","144D-CA3-2","146A-CA3-2","146B-CA3-2","146D-CA3-3","147C-CA3-3","147D-CA3-1","148A-CA3-3","148B-CA3-4"
"1110008L16Rik",6.59623204353364,5.8714991157142,5.8714991157142,6.43491918602389,6.42231028940712,5.8714991157142,6.42935924163241,6.34706929103923,6.45340003567527,6.39315542355439,6.45445400606927,6.66425224956675
"1110008P14Rik",8.02255439852404,8.65916027484654,8.00302567402831,8.49507022617201,8.14222246436053,8.30477203704908,8.19224765609779,7.42004075049265,7.82205545370837,8.37134611892043,8.52920190533022,8.07001195785352
"1110012L19Rik",5.8714991157142,6.83121318356222,6.42138429717061,6.30902253287118,6.32213682178546,6.48977494539528,5.8714991157142,6.22667762090384,6.15803630484152,6.35979249844149,6.28510265640539,6.34082640412592
"1110017D15Rik",5.8714991157142,6.30699851990492,5.8714991157142,5.8714991157142,6.13237832662708,6.04419012214,5.8714991157142,5.8714991157142,6.24101447564584,5.8714991157142,6.04083368100661,6.20409192532641
"1110032A03Rik",7.03261923923469,7.37826164007414,6.9524742545201,7.16910049554599,6.66657883663435,7.11419845864595,7.24415282899057,6.78470971481763,6.87275377529209,6.65928178495198,6.95676716387341,7.0150978379991
"1110032F04Rik",7.05935086330422,5.8714991157142,6.6445871080799,6.66338995800159,6.64587400565253,6.7230540943997,6.89190314319699,6.50340417824626,6.50809231072943,6.73803256937908,6.63885558043155,6.59420774544285
"1110034G24Rik",6.56462447590578,6.62024200415234,5.8714991157142,6.37607034507079,6.23993883949008,6.48977494539528,6.75499606905853,6.29133115970725,6.80692603727308,6.35979249844149,6.34854825122736,6.53236551604016
"1110037F02Rik",7.41322777884774,6.83121318356222,8.02831519016099,7.14714177502792,7.5798190721727,7.31669538062327,7.49878151401813,7.20283187365773,7.39737246817759,7.43205643761649,7.50274844109288,7.5024133608241
"1110038F14Rik",6.74839025142572,6.73295367629313,7.04462531341983,7.02952434868741,6.98253569796566,6.90060715130392,6.80901411626574,6.5766123993566,6.84048064370743,7.00740136414606,6.93233086583184,7.16895752130343
"1110051M20Rik",8.5348800141143,8.32844555576696,8.43497312106477,8.10131594031401,8.22173172742836,8.63436738988188,8.44937294375985,8.11166865711144,8.0443122671762,8.20979345106103,8.52596354411527,8.49995104815945
"1110059E24Rik",6.70991124418106,6.91913490601422,6.77411668052949,7.16910049554599,7.11265227149982,7.01340382038113,7.06422885010941,6.8351205660179,6.8272201311473,7.1172033419925,6.85473161747078,6.83121988375065
"1110059G10Rik",6.53138452223446,6.62024200415234,6.5957121745569,6.43491918602389,6.86359340163015,6.77118990944924,6.73614300924367,6.14689619562984,6.54848729198341,6.7094617837664,6.67369124336819,6.57929215283891
"1110065P20Rik",7.66176431796595,8.30325834083844,7.92405517014836,7.74887959489525,7.75083994170361,7.8833312622859,7.10285101490079,7.21929255027641,7.11608543847711,7.39493811690851,7.75988505388008,7.49684794668602
"1190002N15Rik",6.66936421871569,5.8714991157142,6.81291230445474,6.86598582026402,6.92503213884283,6.96497088922404,6.96762766649608,6.50340417824626,6.90386741683263,6.61645501133539,6.47791984497932,6.79828008741105
"1190005I06Rik",5.8714991157142,5.8714991157142,6.26149602139199,6.48792481121569,6.5062586792095,6.11557571931036,6.54014770739072,5.8714991157142,6.03711253216429,6.35979249844149,6.31798947697706,6.08212828101941
"1190007I07Rik",6.37541937491465,6.48509415113804,6.42138429717061,6.2291892061374,6.55621678657737,6.44088970689225,6.327927133557,6.18934013343283,6.37960416316837,6.45394735979256,6.45445400606927,6.31693657890551
"1500009C09Rik",7.84619583718189,8.49275530915816,7.27872686797236,8.01916722678831,7.90113599129667,8.21875318692501,7.84033021882376,7.63674024220927,8.06632269369148,7.72197036660784,8.40396148380129,7.84768812829814
"1500009L16Rik",6.69664021154134,6.73295367629313,6.26149602139199,6.92383490724748,7.14856524363648,6.83117847897526,6.65566790097382,7.02176017302009,6.64809380116737,6.16420278615176,6.76935707736373,6.56402944695782
"1500011B03Rik",8.00712826583121,8.19750329650715,7.81057072465533,7.98697837937633,7.87624603074141,8.11770938824597,7.77219786647474,7.4132164825178,7.72041527252012,7.88927381208218,8.31986697235673,8.16185331544671
"1500011K16Rik",6.65533351594849,6.91913490601422,7.56518569324702,6.77112443620831,6.76222801855313,7.13527082078728,7.07727131539633,6.77160520934997,6.93392515459918,7.19372688558169,6.94463094957494,7.05796724204876
"1520401A03Rik",6.0872642648797,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.13574878291634,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142
"1600002H07Rik",6.73577618853,6.62024200415234,6.48537605304389,5.8714991157142,6.55621678657737,6.63530608935515,6.89190314319699,6.18934013343283,6.80004902871464,6.54666987180678,6.90721516006164,6.82038461237171
"1600002K03Rik",5.8714991157142,6.30699851990492,5.8714991157142,5.8714991157142,6.55621678657737,6.3579273508265,6.36415907078483,5.8714991157142,6.60463750584648,6.30476381792995,6.52217666148822,6.56402944695782
"1600012H06Rik",7.19861168855187,6.91913490601422,7.18116949297438,6.37607034507079,6.68670729441323,7.04817152943214,6.92296113613256,7.23550076446102,6.89155410516419,7.15323238775704,6.99224660453824,6.97935788800279
"1600014C10Rik",7.38776522687202,6.91913490601422,7.41039615948035,7.19060209277334,7.27052739049331,7.45688199678057,7.01023458963584,7.08892788355798,7.2910078987856,7.30665133563216,7.61876889985575,7.00628895424823
"1700001C02Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.32213682178546,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142
"1700001C19Rik",5.8714991157142,5.8714991157142,5.8714991157142,6.2291892061374,5.8714991157142,5.8714991157142,5.8714991157142,6.18934013343283,6.32344890622653,5.8714991157142,6.04083368100661,6.02050250303902
"1700001J03Rik",5.8714991157142,6.30699851990492,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.08212828101941
"1700001K19Rik",6.4392220180607,6.30699851990492,6.14768706671911,5.8714991157142,6.05609405981586,6.38713259911932,6.63408131806947,6.48363887943491,6.37960416316837,6.19203048538614,5.8714991157142,6.20409192532641
"1700001L19Rik",6.27422618603163,6.30699851990492,6.14768706671911,5.8714991157142,6.35791744854001,6.17025322561804,6.45913499463188,6.22667762090384,6.33814493725731,6.30476381792995,6.45445400606927,6.29164539485145
"1700001O22Rik",6.41881918431638,5.8714991157142,6.26149602139199,5.8714991157142,6.39115490720076,6.6163895913524,6.19491251598861,5.8714991157142,5.8714991157142,5.8714991157142,6.04083368100661,6.38517379182665
"1700001P01Rik",6.32772938395083,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142
"1700003E16Rik",6.89672554495361,7.37826164007414,6.42138429717061,6.89538536368019,7.38952398925774,6.67167928784357,7.23308098552508,6.89417281052942,6.91601194745071,6.9582600173507,7.14241634540194,6.92302487514613
"1700003F12Rik",6.27422618603163,5.8714991157142,6.69029523969881,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.03711253216429,6.16420278615176,5.8714991157142,5.8714991157142
"1700006E09Rik",6.17635408035087,6.48509415113804,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.09838159864917,5.8714991157142,6.08212828101941
"1700007G11Rik",6.24452375010519,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142
"1700007K09Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.09647343337843,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142
"1700007K13Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.19079303942823,5.8714991157142,6.19491251598861,5.8714991157142,6.07427772706916,6.16420278615176,5.8714991157142,6.12935193162104
"1700008O03Rik",6.17635408035087,5.8714991157142,5.8714991157142,5.8714991157142,6.19079303942823,5.8714991157142,5.8714991157142,6.22667762090384,6.29246896502838,5.8714991157142,6.45445400606927,6.02050250303902
"1700010I14Rik",6.0872642648797,6.48509415113804,6.14768706671911,5.8714991157142,6.35791744854001,5.8714991157142,6.19491251598861,6.50340417824626,5.8714991157142,5.8714991157142,6.31798947697706,6.02050250303902
"1700011E24Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.18934013343283,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142
"1700011H14Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.19079303942823,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142
"1700013F07Rik",6.13563366422494,5.8714991157142,6.14768706671911,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.28510265640539,6.02050250303902
"1700014D04Rik",6.45888176905282,5.8714991157142,6.14768706671911,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.20409192532641
"1700015E13Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.19079303942823,5.8714991157142,5.8714991157142,6.22667762090384,5.8714991157142,5.8714991157142,6.04083368100661,6.16911037830539
"1700016D06Rik",6.32772938395083,6.48509415113804,6.14768706671911,6.30902253287118,6.13237832662708,6.29325312328079,6.13574878291634,5.8714991157142,6.40539092092695,5.8714991157142,6.04083368100661,6.31693657890551
"1700017B05Rik",7.82848321748414,7.57350222208301,6.88547906104643,7.73570881579874,7.50568293208863,7.29898273473922,7.62358494203955,8.09993206605857,7.36690175772649,7.30665133563216,7.43635345109254,7.65340210584256
"1700019B03Rik",5.8714991157142,6.30699851990492,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.15803630484152,5.8714991157142,5.8714991157142,6.02050250303902
"1700019D03Rik",6.49625059740183,6.73295367629313,6.34842684792582,6.53648873137219,6.32213682178546,6.7230540943997,6.79140618041495,6.37254495461122,6.68103156211232,6.90634003933827,6.75421430011782,6.57929215283891
"1700020A23Rik",6.0872642648797,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.0568114210817,5.8714991157142,5.8714991157142
"1700020D05Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.58877819516267,6.32009441307148,5.9886376170304,6.21759457693144,5.8714991157142,6.34082640412592
"1700020L24Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.34706929103923,6.37960416316837,6.24136482413915,5.8714991157142,5.8714991157142
"1700021F05Rik",6.85380824450707,6.83121318356222,6.81291230445474,6.89538536368019,6.79742109517119,7.09267496975846,6.92296113613256,6.68800437774592,6.51844369390933,6.80949954119168,7.02643378289472,6.76395611388279
"1700022I11Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.23993883949008,5.8714991157142,6.05848225421832,5.8714991157142,5.9886376170304,5.8714991157142,5.8714991157142,6.02050250303902
"1700023F06Rik",6.54822336691565,6.48509415113804,6.14768706671911,5.8714991157142,6.39115490720076,6.3579273508265,5.8714991157142,6.18934013343283,5.8714991157142,6.3767605706774,6.52217666148822,6.59420774544285
"1700024P16Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.5062586792095,6.17025322561804,6.13574878291634,6.73093924694629,5.8714991157142,5.8714991157142,6.62077173767241,5.8714991157142
"1700025G04Rik",7.69198664421957,8.27759111166521,7.78053484355704,7.98697837937633,8.08999242587929,8.06175711575816,8.04238633677688,7.90079103010375,8.18520730456313,8.46788528179023,7.82208815254999,7.90896590912661
"1700027J19Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.05609405981586,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.13339075651678,5.8714991157142,6.12935193162104
"1700028J19Rik",5.8714991157142,5.8714991157142,6.54297496583732,6.80396800287181,6.62454492486751,5.8714991157142,6.13574878291634,6.48363887943491,6.36618522702808,6.42442794395317,6.37720153293505,6.31693657890551
"1700028P14Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.04419012214,5.8714991157142,5.8714991157142,6.10558361421441,5.8714991157142,5.8714991157142,6.02050250303902
"1700029F12Rik",5.8714991157142,5.8714991157142,5.8714991157142,6.2291892061374,5.8714991157142,5.8714991157142,6.13574878291634,5.8714991157142,6.10558361421441,6.16420278615176,5.8714991157142,5.8714991157142
"1700029I15Rik",5.8714991157142,6.30699851990492,6.34842684792582,6.53648873137219,6.23993883949008,6.46586321996785,6.327927133557,6.29133115970725,6.22214743179037,6.24136482413915,6.37720153293505,6.48157318212008
"1700029J07Rik",6.47787086345724,5.8714991157142,6.73334387056803,6.43491918602389,6.23993883949008,6.92690593229208,6.327927133557,5.8714991157142,6.22214743179037,6.35979249844149,6.47791984497932,6.16911037830539
"1700029P11Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.30824204856088,5.8714991157142,5.8714991157142,5.8714991157142
"1700030J22Rik",6.66936421871569,5.8714991157142,5.8714991157142,6.37607034507079,6.5062586792095,6.48977494539528,6.51434967981504,6.94950644202672,6.58644931951522,6.19203048538614,6.04083368100661,6.6507925916953
"1700030K09Rik",6.66936421871569,6.73295367629313,6.81291230445474,6.37607034507079,6.28314971159458,6.32677786550449,6.61180625824754,6.44193160056966,6.55818962187612,6.73803256937908,6.73877435622556,6.76395611388279
"1700034I23Rik",6.17635408035087,5.8714991157142,6.14768706671911,5.8714991157142,6.28314971159458,6.04419012214,5.8714991157142,5.8714991157142,6.45340003567527,5.8714991157142,6.34854825122736,5.8714991157142
"1700034J05Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.34706929103923,5.8714991157142,6.0568114210817,6.24927983559293,6.08212828101941
"1700037C18Rik",6.27422618603163,6.30699851990492,6.14768706671911,5.8714991157142,6.53174292999677,7.05948818078359,6.36415907078483,5.8714991157142,6.20218346759228,6.60532173521393,6.40425717709741,6.60879738937397
"1700037H04Rik",6.820146646853,7.52766859083875,7.12875128117183,7.07826035609608,7.30150352386915,7.24404413945688,6.99624610735279,7.21929255027641,7.42704446699286,7.40899977844381,6.90721516006164,6.90344031802812
"1700040L02Rik",6.4392220180607,5.8714991157142,6.48537605304389,6.2291892061374,6.28314971159458,6.11557571931036,6.05848225421832,5.8714991157142,6.24101447564584,6.2847407939347,6.73877435622556,6.42584995917562
"1700047I17Rik2",6.70991124418106,6.83121318356222,6.98420590840172,6.83554780942797,7.37055558980606,6.7866055735612,6.6766217279604,6.8351205660179,7.17309298660968,6.82642544764285,6.93233086583184,6.67746539898762
"1700048O20Rik",6.47787086345724,6.30699851990492,6.6445871080799,6.53648873137219,6.32213682178546,6.48977494539528,6.05848225421832,5.8714991157142,6.22214743179037,6.39315542355439,6.4299477385581,6.63707333246704
"1700057G04Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.32387626240049,5.8714991157142,5.8714991157142
"1700061G19Rik",6.45888176905282,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.38713259911932,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.11083729075916,6.20409192532641
"1700066B19Rik",6.30183455629995,5.8714991157142,5.8714991157142,5.8714991157142,6.05609405981586,5.8714991157142,5.8714991157142,6.37254495461122,6.59560523785523,6.0568114210817,5.8714991157142,6.12935193162104
"1700066M21Rik",7.1753766782241,7.14155280467797,7.12875128117183,7.31117575880262,7.21683361147631,7.75087389173968,7.36888546266151,7.02176017302009,7.14972514718593,7.22722824755016,7.45144075766923,6.99739736657499
"1700067K01Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.37254495461122,5.8714991157142,5.8714991157142,5.8714991157142,6.02050250303902
"1700088E04Rik",6.41881918431638,6.48509415113804,6.6445871080799,5.8714991157142,6.45171957094188,6.6163895913524,5.8714991157142,6.39673981962782,5.9886376170304,6.09838159864917,6.70693605809463,6.56402944695782
"1700093K21Rik",5.8714991157142,6.62024200415234,5.8714991157142,5.8714991157142,6.19079303942823,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.12935193162104
"1700102P08Rik",6.17635408035087,5.8714991157142,6.84996867344938,6.2291892061374,5.8714991157142,5.8714991157142,6.24468587809479,5.8714991157142,6.46476573064699,5.8714991157142,6.31798947697706,6.23567596641634
"1700109H08Rik",6.17635408035087,6.30699851990492,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.22667762090384,6.10558361421441,6.40902957686354,6.20958852122991,6.02050250303902
"1700112E06Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.19079303942823,5.8714991157142,5.8714991157142,5.8714991157142,6.07427772706916,5.8714991157142,5.8714991157142,5.8714991157142
"1700123L14Rik",6.02413914121574,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.00257971191783,5.8714991157142,6.12935193162104
"1700123O20Rik",6.74839025142572,6.30699851990492,6.69029523969881,6.66338995800159,6.79742109517119,7.09267496975846,7.02401992748037,6.9914743888606,7.22712200702722,6.62741024488222,6.94463094957494,6.97935788800279
"1700128F08Rik",6.68312864298487,6.48509415113804,6.6445871080799,6.2291892061374,6.79742109517119,6.6163895913524,6.58877819516267,6.37254495461122,6.40539092092695,6.72862682501709,6.45445400606927,6.82038461237171
"1810009A15Rik",6.84273613675267,6.91913490601422,7.07346994985773,6.95141090182867,6.64587400565253,6.04419012214,6.65566790097382,5.8714991157142,6.87906570960689,6.62741024488222,6.69050009052782,6.40591654206932
"1810010H24Rik",6.17635408035087,6.30699851990492,6.48537605304389,6.58152547799477,6.39115490720076,5.8714991157142,6.19491251598861,5.8714991157142,6.10558361421441,6.16420278615176,6.34854825122736,5.8714991157142
"1810011H11Rik",6.0872642648797,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.28510265640539,5.8714991157142
"1810011O10Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.67293656463209,5.8714991157142,5.8714991157142,5.8714991157142
"1810013L24Rik",7.6359944939193,6.91913490601422,7.86857804210833,7.48681448352985,7.60353931023228,7.9983175195009,7.67766870222512,7.87767923701065,8.01513311366973,7.67080000259049,7.59246768659701,7.55666488384082
"1810022K09Rik",6.76080425223905,6.62024200415234,6.34842684792582,7.36679582339376,6.8144620729825,7.03672135048363,6.99624610735279,6.39673981962782,6.73536081145448,6.67976649807206,6.50046197714399,6.84191706498047
"1810024B03Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.19079303942823,5.8714991157142,5.8714991157142,6.18934013343283,5.8714991157142,6.0568114210817,5.8714991157142,6.12935193162104
"1810026J23Rik",7.99151697040499,8.0826201663765,8.38799082755743,8.09132426475658,7.97303292029517,7.947319679808,7.9483676102832,7.95461578032848,7.54857755485261,7.91102649762026,8.03034946285739,8.01973775728045
"1810030O07Rik",7.05052191603933,7.07293997536656,6.5957121745569,6.83554780942797,6.89484876052297,6.77118990944924,7.28733193571591,7.12535176543789,7.25740861335475,7.04100033561505,7.26439163992524,7.04104735231602
"1810032O08Rik",6.47787086345724,6.73295367629313,5.8714991157142,6.62367124775845,6.57978537085365,6.63530608935515,5.8714991157142,6.29133115970725,6.48683330761432,6.39315542355439,6.58310172462151,6.44505856617616
"1810037I17Rik",6.9475958166956,6.91913490601422,7.01489498603501,7.53466740240306,7.64962355263711,7.6363948665357,7.33900314658454,6.5766123993566,7.045207889826,7.24358929114219,7.01517421698423,7.04954414343496
"1810041L15Rik",7.69198664421957,7.66022152666487,7.47088152835381,8.15972787338007,7.66460412088397,7.22508820407927,7.81351826049106,8.0272212157529,7.81676716362456,8.01743588476039,7.35776483932518,7.48563690572799
"1810043G02Rik",7.22881163718924,7.47998010343161,7.76524248823724,7.38473600365069,7.50568293208863,7.49503749840014,7.55028594310724,6.73093924694629,7.20941964826724,7.43661247613742,7.53108571668928,7.2827241099673
"1810043H04Rik",6.6114897577608,7.14155280467797,6.73334387056803,6.2291892061374,6.83115945430769,6.68920134154279,6.63408131806947,6.44193160056966,6.39266393033071,7.1049025905118,6.4299477385581,6.76395611388279
"1810049J17Rik",5.8714991157142,5.8714991157142,5.8714991157142,6.43491918602389,6.83115945430769,5.8714991157142,6.39781406224747,6.75828217555488,6.33814493725731,6.60532173521393,6.56343332317156,6.70319928332946
"1810055G02Rik",7.06810070161332,7.14155280467797,7.01489498603501,6.53648873137219,6.93975087475964,7.13527082078728,6.73614300924367,6.77160520934997,6.87906570960689,7.31174505702098,7.37392628610952,7.19124485356827
"2010005H15Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.0568114210817,5.8714991157142,5.8714991157142
"2010107E04Rik",7.22134227555878,8.30325834083844,7.36821169102283,7.65358841751648,8.11113318871959,7.78087929845366,7.79302815414953,7.39944386245814,7.14972514718593,7.95940450828009,8.17248880150296,7.73845457616509
"2010107G23Rik",6.93764907130374,7.14155280467797,7.18116949297438,7.10175048165465,7.11265227149982,7.01340382038113,7.32886117315505,7.01177200558214,6.95727123496787,7.28082032250692,7.62525551465062,7.09903155048726
"2010109A12Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.29325312328079,5.8714991157142,5.8714991157142,5.8714991157142,6.09838159864917,5.8714991157142,5.8714991157142
"2010109I03Rik",6.30183455629995,5.8714991157142,5.8714991157142,5.8714991157142,6.32213682178546,6.57689987075081,6.24468587809479,5.8714991157142,6.60463750584648,6.21759457693144,6.28510265640539,6.38517379182665
"2010111I01Rik",7.69198664421957,8.32844555576696,7.63558585777056,7.53466740240306,7.4445962809454,7.50995655325607,7.74387246503912,7.35708855509351,7.27013104072088,7.88299014078399,7.84396627112548,7.74301210701333
"2010300C02Rik",9.33926102711848,8.67861724289467,8.89409750781554,8.86999399593458,9.14213380080883,8.96065960184028,9.31204063302968,9.91040485955479,8.45534518663105,8.81679837938383,9.82894592302939,9.22925973396337
"2010315B03Rik",6.78506489577937,6.73295367629313,6.54297496583732,6.86598582026402,6.70630137242535,6.83117847897526,6.61180625824754,6.54108027040054,6.54848729198341,6.58248728052689,6.28510265640539,6.56402944695782
"2200002D01Rik",6.02413914121574,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.04419012214,6.13574878291634,5.8714991157142,6.13314201087983,5.8714991157142,5.8714991157142,6.08212828101941
"2210010C04Rik",6.30183455629995,5.8714991157142,5.8714991157142,5.8714991157142,6.05609405981586,6.25673300638427,5.8714991157142,6.26038260461763,5.8714991157142,6.32387626240049,5.8714991157142,5.8714991157142
"2210011C24Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.13237832662708,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.02050250303902
"2210013O21Rik",6.69664021154134,7.37826164007414,6.5957121745569,7.16910049554599,6.92503213884283,7.03672135048363,6.45913499463188,6.77160520934997,7.02397623996612,6.82642544764285,7.38985844753092,6.67746539898762
"2210016F16Rik",6.56462447590578,6.83121318356222,6.48537605304389,6.66338995800159,6.8144620729825,6.80173307182066,6.92296113613256,6.39673981962782,6.54848729198341,6.60532173521393,7.01517421698423,6.63707333246704
"2210016L21Rik",8.17784764513272,8.51469151538391,8.30925949311684,8.42653133550297,8.31038752080456,8.39679140721171,8.2516308888269,8.23078610482628,7.76814385539789,8.07570822871749,8.48315330623956,8.19751723394002
"2210017I01Rik",5.8714991157142,7.14155280467797,6.42138429717061,5.8714991157142,6.05609405981586,6.32677786550449,6.39781406224747,5.8714991157142,6.03711253216429,5.8714991157142,5.8714991157142,6.16911037830539
"2210407C18Rik",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.12935193162104
"2210408I21Rik",6.76080425223905,6.48509415113804,6.9196030495073,7.00420055479158,6.55621678657737,6.29325312328079,6.84314527060143,6.37254495461122,6.66475054366845,6.65928178495198,6.81314588975361,6.71574128746939
"2210418O10Rik",6.80861837387635,6.62024200415234,6.6445871080799,6.77112443620831,6.76222801855313,6.85962553692505,6.93809491264487,6.68800437774592,6.75751441773045,6.67976649807206,6.85473161747078,6.62308016220771
"2300009A05Rik",6.45888176905282,6.73295367629313,6.34842684792582,6.77112443620831,6.70630137242535,6.95245806591226,6.69699131491886,6.34706929103923,6.67293656463209,6.32387626240049,6.79880969574503,6.42584995917562
"2310009B15Rik",6.9071337424383,6.91913490601422,5.8714991157142,7.10175048165465,6.70630137242535,7.37654604121921,6.79140618041495,6.68800437774592,6.51844369390933,6.65928178495198,7.02643378289472,6.62308016220771
"2310011J03Rik",7.16751469980036,7.52766859083875,7.34651020426732,7.12470090819362,7.07540747475558,7.50252079904427,6.89190314319699,6.61031113867084,7.06598416886169,7.11107180642318,7.23746959408639,7.13070590978615
"2310022A10Rik",7.08537008809428,7.37826164007414,7.12875128117183,7.10175048165465,6.86359340163015,7.22508820407927,7.50752378214374,7.09815894790422,6.91601194745071,7.03437404752496,6.86815268487187,6.95162484901489
"2310022B05Rik",7.23622879383341,8.0826201663765,7.68582289850862,7.86156810359674,7.67202599534474,8.31662299938363,7.42636866530764,7.37138509094095,8.47479813541578,7.68194594054195,7.48103624748904,7.46861521255762
"2310030G06Rik",6.13563366422494,6.48509415113804,5.8714991157142,6.2291892061374,6.19079303942823,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.11083729075916,6.08212828101941
"2310033P09Rik",6.93764907130374,6.30699851990492,6.6445871080799,6.92383490724748,6.83115945430769,6.90060715130392,6.93809491264487,6.09647343337843,6.6135506615388,7.21617906283267,7.08084398605681,6.82038461237171
"2310035C23Rik",8.13982796186366,7.88885277739752,8.08947709252288,8.27811660914534,7.82495561039179,7.85009382931266,8.22226921505423,8.42600181340207,7.94278782390832,8.20979345106103,7.93296505209323,7.98260237202317
"2310036O22Rik",7.74553725585241,8.02118814493184,7.43091433778966,8.27811660914534,7.68673605039397,7.93687396553082,7.83368038687774,7.34260654916847,7.39737246817759,7.60169187241405,8.02564985108906,7.54601208539008
"2310039H08Rik",6.0872642648797,6.83121318356222,6.48537605304389,5.8714991157142,6.28314971159458,6.41470764204178,5.8714991157142,5.8714991157142,5.8714991157142,6.09838159864917,6.31798947697706,6.31693657890551
"2310057J18Rik",5.8714991157142,5.8714991157142,6.26149602139199,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.04083368100661,5.8714991157142
