"","143A-DG-1","143B-DG-1","143D-DG-3","144A-DG-2","144C-DG-2","144D-DG-2","145A-DG-2","145B-DG-1","146A-DG-2","146C-DG-4","147C-DG-3","147D-DG-1","148A-DG-3","148B-DG-4"
"Epb41",8.07686670618091,8.25596182896382,8.44689378207337,8.42409891820746,8.289704747479,8.3424013396069,8.33052881324845,8.88775655214139,8.39155769014688,8.81342534905928,8.40995910623756,8.71387146422103,8.4384453074247,7.98488593378084
"Epb41l1",10.7496687414077,10.393705933385,10.8245018373804,10.860530536319,10.7207813632124,10.8220559360951,10.7568150402665,10.9474697904025,10.7562026433411,10.7324084644453,10.7943887683431,10.7913024371135,10.6890174653855,10.5874484852784
"Epb41l2",7.43518153764222,7.05852495692068,7.16323201904291,7.43355647943371,7.086282657193,7.28737521230295,7.25033322994582,7.59016225445179,7.38758638931494,7.38642236894376,7.40172549538103,7.2976755401969,7.22146767327485,7.41448628355017
"Epb41l3",7.62462714922314,7.67386386341272,7.63729268740883,7.56577819116862,7.72005316993931,7.60359099753423,7.38328138154837,7.53937595615151,7.31159194120971,7.980782563912,7.62633611199899,7.58350187856398,7.34146974618422,8.20928592163012
"Epb41l4a",6.49009270408768,6.00789542020775,6.26645540067602,6.00789542020775,6.36982946320942,6.13058685540002,6.00789542020775,6.31607754473868,6.00789542020775,6.00789542020775,6.42781258070925,6.16100006099297,6.13957646322335,6.31237987949272
"Epb41l4b",7.30822478171486,6.91838174647001,7.56819791686551,7.48833684113793,7.42435525554448,7.47218524217057,7.42911648649377,7.153327698391,7.3690938462844,7.33960689560775,7.23479162234844,7.21012724961839,7.16912985236443,7.12143948795756
"Epb41l5",6.62490809607455,6.95159551516666,6.89092431100417,7.05638391172562,6.70384936778099,6.56680593646371,6.55098405737002,6.72462801612751,6.59705786650195,6.00789542020775,6.80143439459555,6.78692071828775,6.79920151582367,6.74700262656191
"Epb42",6.27026085800674,6.74824985961397,6.00789542020775,6.46528419047659,6.18921801653438,6.49647099554482,6.77153570530918,6.58175750739813,6.72702552648133,6.00789542020775,6.42781258070925,6.68664430305852,6.54786157270493,6.31237987949272
"Epc1",8.09606624733919,8.01337206545317,7.85161421811687,8.27402809811322,8.23467879511988,7.93361104772898,8.21821870683126,7.87572951384592,8.04177453482218,7.92425225938214,8.15679519143434,8.00314230377232,8.24754160823708,7.79621929340727
"Epc2",7.86990068855509,7.58247314703077,7.95910705681129,8.10471181946157,8.18788241407177,7.85123411096686,7.77465974472487,7.49973798001522,7.79792485544252,8.08681453298584,7.88551208849004,7.88575945487117,8.01145693925838,7.41448628355017
"Epcam",6.00789542020775,6.32171137549819,6.00789542020775,6.00789542020775,6.26415608346729,6.00789542020775,6.00789542020775,6.22601984242062,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775
"Epdr1",8.34280245785754,8.15126682405872,8.00959253090064,8.05557371979922,8.11718553945752,8.23239064395702,8.42074133139686,8.20941096075729,8.29948420068149,7.66807499050194,8.05162752987776,8.06889314166458,7.88720746840862,8.46306138852397
"Epg5",8.16110702178819,7.89253564581032,8.10494159051791,8.18645804350857,8.04831530510084,8.24404468709476,8.22601061683764,8.43742986612074,7.87258909189467,7.33960689560775,8.00463799470478,8.23733800509702,8.26080574580951,7.44248847987502
"Epha1",6.17396694109869,6.26429296080012,6.26645540067602,6.00789542020775,6.26415608346729,6.00789542020775,6.23070037425295,6.53968228213843,6.00789542020775,6.00789542020775,6.42781258070925,6.22431671605636,6.30193620520856,6.00789542020775
"Epha10",8.69522831188253,8.35295834803895,9.24517488749157,8.91432523706491,8.57542421389515,8.721289256654,8.86367261699022,9.13060062105661,8.70110301460399,8.89959298273779,8.9810824813744,8.58623882559386,9.03107729199168,8.33553124400624
"Epha2",6.57975068874801,6.60570649132144,6.5229678237222,6.61579723854288,6.54904332597805,6.2530571528921,6.39304379317689,6.69189816365652,6.49004726141346,6.00789542020775,6.51353223738123,6.00789542020775,6.53191706702333,6.31237987949272
"Epha3",6.64622327185486,6.74824985961397,6.63708515736438,7.06657741030278,6.7262202692449,6.59247285582209,6.45219049937617,6.38498361370742,6.64354088880385,6.85135894122011,6.6127995540882,6.9419319999431,6.32989002396357,6.74700262656191
"Epha4",10.2298367844728,10.0653241820027,10.0827433184921,10.5067979156937,10.3879150659441,10.6137044454483,10.5779320149462,10.4938040272159,10.2165462730677,10.027205502473,10.087065323862,10.425842788283,10.2247222486196,9.87421115021389
"Epha5",8.34082678001773,8.28581243394749,8.44689378207337,8.54473223251756,8.9358295012278,8.73910075223977,8.67123820894887,8.73309849555,8.45475505786071,8.62307637258931,8.70830740000179,8.65053839625491,8.71922760741534,8.56836009202032
"Epha6",7.74089724220087,7.49257860603571,7.16323201904291,7.95576746908777,7.55548631186645,7.66773528154094,7.70621753348833,7.92373050860659,7.38758638931494,7.63184724015968,7.60577131675436,7.61384199436333,7.73722903094311,7.9672490258115
"Epha7",10.0445422740286,10.0005395038913,9.87464299924935,10.124652956286,10.0403551400862,10.2714924759563,10.4278622948877,10.3896464837363,10.453847244762,10.1818606578474,10.1062029659301,10.4526588412423,10.2110345689571,9.78718475385342
"Epha8",6.00789542020775,6.74824985961397,6.00789542020775,6.70276203625294,6.57794962724873,6.57979086952954,6.50414756771599,6.00789542020775,6.00789542020775,6.00789542020775,6.59968865167214,6.73864883124518,6.51544940769558,6.00789542020775
"Ephb1",7.47968535754678,7.50189708111144,7.39533575556017,7.41228689767651,7.14038922155464,7.03467892956265,7.36755773644848,7.59016225445179,7.33111183960572,7.55582032591099,7.38668240198348,7.29166679052297,7.31275903779751,7.38574090942361
"Ephb2",7.67586115599095,7.87234486380791,7.63729268740883,7.89566171564767,7.96298555698847,7.78978893869756,7.81822890692995,7.62683395437346,7.87258909189467,7.92425225938214,7.92436456449051,7.96446915191044,7.89073249860644,7.93121826273837
"Ephb3",6.51739306585032,6.45083195071082,6.58301153406667,6.61579723854288,6.45059671180307,6.13058685540002,6.73971897034416,6.44291004308503,6.54633923271521,6.54585647888108,6.58626375239717,6.6253773268936,6.49840583131664,6.90835749043024
"Ephb4",6.46108655340009,6.00789542020775,6.00789542020775,6.00789542020775,6.26415608346729,6.22027544223045,6.00789542020775,6.00789542020775,6.24981130519207,6.54585647888108,6.59968865167214,6.4327835277906,6.49840583131664,6.00789542020775
"Ephb6",8.1474412529127,8.03740630402859,7.94616439500011,7.59655258160542,7.7503860375159,7.73552805742911,8.04281303114822,7.80524239908085,8.05229007752516,7.33960689560775,7.77191282415902,8.10859154884701,7.66739186903051,8.41349377976848
"Ephx1",6.85121509816797,6.41250197027345,6.00789542020775,6.8215497994909,6.68067626748302,6.75603322383866,6.45219049937617,6.62081242803597,6.76507682512673,6.00789542020775,6.77179887358652,6.84879210527191,6.69832047402426,6.90835749043024
"Ephx2",6.53048786646573,6.26429296080012,6.37306839320552,6.7793429412464,6.51842284460409,6.46518634867985,6.70632652731096,6.38498361370742,6.68666108566118,6.00789542020775,6.65043866742626,6.47176284673126,6.71030743396943,6.31237987949272
"Ephx3",6.21123463084131,6.37002228159408,6.26645540067602,6.38186987805531,6.36982946320942,6.30797616612018,6.39304379317689,6.22601984242062,6.24981130519207,6.54585647888108,6.44634514707198,6.21036268706595,6.19405600790964,6.00789542020775
"Ephx4",7.61410552738215,7.766110474743,7.43615363630415,7.62652848497102,7.65697157183585,7.58403162418023,7.42911648649377,7.32514505842521,7.55710443600758,7.980782563912,7.53297180317962,7.60783726869857,7.41794525578312,7.5224649997871
"Epm2a",7.22084436198525,7.14096635637035,7.08140327400037,7.40510330585946,7.67305954015781,7.41863272865415,7.51540481344039,7.49973798001522,7.09209823658932,7.29060391929491,7.31891734077614,7.50228511741533,7.34711856914219,6.99996897128358
"Epm2aip1",8.55931250283892,8.7441696920225,8.3551305631407,9.19520990103829,8.76044935197681,8.90705692829289,8.8142479371413,8.81258573421349,8.78238851102529,9.18795808472485,8.8474078668831,8.71833096721937,8.66944996513926,8.82434295359448
"Epn1",10.5461034401448,10.3649441643292,10.3123526781902,10.2410151764369,10.1351284626156,10.3638378670593,10.304913009806,10.4503040076867,10.3809899635157,10.3962029910326,10.2220136666743,10.2526333209788,10.0327334730902,10.5601675707191
"Epn2",9.14830937123712,9.35824868252415,9.44468250091111,9.13433335310903,9.2440521565125,9.34106986533276,9.30544928080061,9.27306170511464,9.3199286880548,9.53756722969463,9.25398870719112,9.39634690616208,9.30457645571324,9.30237357997184
"Epn3",6.00789542020775,6.45083195071082,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.24981130519207,6.00789542020775,6.18746547755066,6.00789542020775,6.00789542020775,6.00789542020775
"Epor",7.03066259208124,7.24080765139062,7.2141234195271,6.51309295781023,6.88328493317424,7.00725362980583,6.93792855705144,6.81428168497208,6.98757710534877,7.0661747594369,6.82053423846237,7.00404648073368,6.53191706702333,6.90835749043024
"Eprs",8.62014203186637,8.3482728942984,8.43799443224958,9.41232593067491,8.9630232948369,8.46777918573593,8.82427483227273,8.46260225264792,8.5799724394844,9.41755620243712,9.02106194901373,8.48447064869944,8.67139821070325,8.33553124400624
"Eps15",8.51314294615451,8.52400055681499,8.49909166789811,8.40503624498768,8.13935027034148,8.45793090968366,8.38675975306137,8.34541617132397,8.33370557423088,8.23114073765437,8.45953396115878,8.13144445264309,8.591222695387,9.1331892156304
"Eps15l1",7.93102849758728,8.14580549086798,8.11637866911461,8.00881547345079,8.28479593083409,8.00534602548673,8.21821870683126,8.38562655235514,8.22827045903673,8.13672206229976,8.28821315937151,8.07816340369217,8.35011312167702,7.5224649997871
"Eps8",7.2799255318043,6.86582895244261,7.05242863364238,6.9702846212344,6.90078619378733,6.82040205182933,7.50148056916616,6.44291004308503,6.76507682512673,6.85135894122011,7.14289611228514,6.90597861722626,7.46439520121617,7.15860265365279
"Eps8l1",6.97946331551392,6.98352876451056,6.85439481466697,7.40510330585946,6.93467736283833,7.27171623047007,7.11755531469406,6.53968228213843,7.0148935151952,7.43127599950884,6.65043866742626,7.02555882654113,7.40201104452,6.99996897128358
"Eps8l2",6.37842844571484,6.45083195071082,6.26645540067602,6.68632122079993,6.36982946320942,6.46518634867985,6.39304379317689,6.65739326680745,6.34961770516126,6.00789542020775,6.76163675415143,6.65239556607609,6.51544940769558,7.04231822281836
"Eps8l3",7.56737309316417,7.52030480154023,7.1890104968874,7.52772100572824,7.49184730882167,7.45018845095186,7.47310057759555,7.57767521394491,7.50890480493475,6.92933703519492,7.40669349285474,7.722454531978,7.59315720345906,7.77566486313798
"Epsti1",6.00789542020775,6.54932977785555,6.00789542020775,6.00789542020775,6.18921801653438,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.31852034931344,6.19536562433619,6.00789542020775,6.00789542020775
"Ept1",7.73136451943161,7.71316808184558,7.65394384873457,7.76593533983972,7.83707832657595,7.76634859055105,7.69442058313359,7.68550661552661,7.81068838062287,7.83435632830487,7.6703438307321,7.5586406913939,7.8694307849288,7.71181844405104
"Epx",6.00789542020775,6.18931499394586,6.00789542020775,6.00789542020775,6.18921801653438,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775
"Epyc",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.18921801653438,6.00789542020775,6.23070037425295,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.31237987949272
"Eqtn",6.12535811755273,6.57825099891503,6.58301153406667,6.41164700335458,6.45059671180307,6.2530571528921,6.00789542020775,6.00789542020775,6.49004726141346,6.00789542020775,6.42781258070925,6.68664430305852,6.00789542020775,6.31237987949272
"Eral1",6.97284281399452,7.34237067575518,7.49466216068359,6.76469935283095,7.05798619046194,7.08072146367393,7.38328138154837,7.4725115630934,7.20797492797165,7.4743569871458,7.04824396962186,7.26727257298641,6.95004929608786,7.08273699098956
"Erap1",6.62490809607455,6.45083195071082,6.4545480869391,6.00789542020775,6.48575824577318,6.55349638358484,6.32267765226755,6.91898509594166,6.00789542020775,6.38938656197437,6.66247475785318,6.44617411458792,6.62112185528049,6.53334820788485
"Eras",6.00789542020775,6.18931499394586,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.26168243902759,6.00789542020775,6.00789542020775,6.00789542020775
"Erbb2",6.29522346687915,6.37002228159408,6.00789542020775,6.22421200453504,6.00789542020775,6.2530571528921,6.32267765226755,6.00789542020775,6.49004726141346,6.38938656197437,6.40839823510773,6.42592264199807,6.00789542020775,6.31237987949272
"Erbb3",6.50393807492685,6.86582895244261,6.37306839320552,6.66944150123062,6.4122868113539,6.5258025248937,6.23070037425295,6.31607754473868,6.24981130519207,6.00789542020775,6.66247475785318,6.47793538233797,6.48072398473455,6.31237987949272
"Erbb4",7.07904403510204,6.91838174647001,6.00789542020775,7.035641400964,6.76883723198351,6.86313822515693,7.009682887115,7.11501637563724,6.34961770516126,6.00789542020775,6.90937997294206,6.59217960814536,7.37491824756909,7.68975746719534
"Erbin",7.99963153992947,8.28088386402558,7.82322137074189,8.5066933784022,8.030505247916,7.78978893869756,8.27930090371276,8.10751980544293,7.50890480493475,8.1120087839948,8.20122175302799,8.14223344013523,8.2791546465227,8.11783875821618
"Erc1",8.27807841749161,8.12372779528247,8.07000988736871,8.51261537234124,8.16653516104997,8.17251721710982,8.21038031476403,8.25388978717117,8.02048058769903,7.980782563912,8.32146837930201,8.01613512859584,8.48834254343472,8.01944102728047
"Erc2",9.63849565443258,9.29346424231838,9.32273503383812,9.81189135459443,9.64272574823615,9.6717926601596,9.76967643919449,9.50635353920334,9.42741220523903,9.28643435432694,9.53435973981448,9.71822224123579,9.54513584529464,9.30237357997184
"Ercc1",7.2003458710559,7.59108479365529,7.51350001243728,7.16273982795419,6.70384936778099,7.31799429780048,7.23243270435774,6.78565099650534,7.31159194120971,7.80287612699331,7.29715208160994,7.16555518663843,7.30692056119749,7.79621929340727
"Ercc2",7.62811333757577,7.86554096723697,7.49466216068359,7.46811138904232,7.60733937891606,7.79969815702896,7.75227509982131,7.91427680553581,7.98785757530582,7.77056301204348,7.56351072610031,7.73062040563388,7.61548595455467,7.64436342667929
"Ercc3",7.25572850432702,7.25260510142661,7.16323201904291,7.36096220175589,7.36297463487196,7.32301054923129,7.52915882420367,7.27660988882275,7.04137815769099,7.70322352680713,7.21111906653654,7.54759158437926,7.28323022615301,7.29451391385201
"Ercc4",7.37577845653561,7.40497611830135,7.33103584180089,7.76593533983972,7.59885765205018,7.55607724905529,7.59553877520013,8.01455941218138,7.66227347749067,7.59445946776865,7.58483493464516,7.77848580645656,7.69251085068685,6.99996897128358
"Ercc5",7.28944555356147,7.53841666595111,7.68655581671652,7.52125207729788,7.26363287587994,7.25045467747397,7.38328138154837,7.29304385033953,7.49236885515097,7.55582032591099,7.49245492629505,7.07212494784402,7.52822472108155,6.90835749043024
"Ercc6",7.94182871692588,7.61654122912996,7.98460109968941,7.77641723555108,7.88495790368833,7.98849676776036,7.90099150048523,8.23922983070765,7.79792485544252,7.73736475686674,8.00762608886343,7.89764951638281,7.9888690508369,7.5479037964998
"Ercc6l",6.33949148414031,6.51869343138762,6.5229678237222,6.38186987805531,6.36982946320942,6.28191242352993,6.39304379317689,6.72462801612751,6.24981130519207,6.85135894122011,6.31852034931344,6.4327835277906,6.53191706702333,6.43770976266223
"Ercc6l2",7.21064846367629,7.21678608594231,7.1890104968874,6.87432134908404,7.21617437858862,7.47218524217057,7.41405306830682,7.29304385033953,7.2295706866236,7.29060391929491,7.30809196564876,7.29567652404393,7.58863924545073,6.90835749043024
"Ercc8",6.85891280682363,6.8094150681648,7.10948470699337,7.06657741030278,7.01378718368357,6.96440645933834,7.15739196396212,6.53968228213843,7.11643858367804,6.54585647888108,6.9422869754359,7.03874034253386,7.00809494476897,7.41448628355017
"Erdr1",9.84247927246625,9.32159324009527,10.0089347853221,8.6012520596191,9.39930267222375,8.74871997500872,9.13225399921117,10.5588003307842,9.93740695655034,8.82816340592129,8.00164286593668,9.43766495814005,8.63988922022576,9.61682947041513
