"","143B-CA1-1","143C-CA1-1","143D-CA1-3","144A-CA1-2","144B-CA1-1","144C-CA1-2","145A-CA1-2","145B-CA1-1","146A-CA1-2","146B-CA1-2","146C-CA1-4","147C-CA1-3","148A-CA1-3"
"Steap1",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.35991529013116,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"Steap2",6.38775911043654,6.63608960307278,6.19555391767952,6.64384436997908,6.73329914325847,6.94967564259595,6.78439207811553,7.0159847754168,6.19555391767952,6.6899440221764,6.57205878577827,6.86485809715246,6.75218516070288
"Steap3",6.95610579052844,6.63608960307278,6.67285474973149,6.66553776627011,6.6869142277548,6.33249403486405,6.80629968235836,6.93557217915368,6.46369509969545,6.89138894391035,6.41333964785737,6.63909950712237,6.74190363845126
"Steap4",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.73673995991344,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"Stil",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.58008474671219,6.19555391767952,6.19555391767952,6.19555391767952,6.57205878577827,6.33631256631621,6.19555391767952
"Stim1",8.42899468799563,8.14493552376124,8.15803778977403,8.28532843063168,8.22184618366415,8.26132689417701,8.33887636384474,8.3862170826918,7.94650570017367,8.58745526350088,8.31659516302161,8.17643791931917,8.47442203799136
"Stim2",9.13371931267198,9.44855249568223,9.4628085396333,9.08948472772225,9.19136146890036,9.26906186072162,9.43683936182737,9.02240985544442,9.14844770825156,9.17034570820158,9.11696656916851,9.16212708471574,9.37009474058275
"Stip1",8.68772301317981,8.82498487961006,9.0245871439998,8.81126372074905,8.67594252872949,8.86458944925835,8.50460904109003,8.51136267434837,8.85333347976995,8.67739936543835,8.57682408926709,8.71199122849656,8.80456840726882
"Stk10",7.06383627499893,6.77077627731591,7.16564887390642,6.91386942390787,6.92024361737112,6.60515146232144,6.86750946445971,6.97691267763959,6.79174783549084,6.89138894391035,6.68071085405442,6.80481256634511,6.72070791289291
"Stk11",7.71104488240378,7.85558070985507,7.59796523599761,8.00960154866922,8.11603798788718,7.93616247042069,7.97677719014344,7.84473631928892,8.07030740668245,7.84335779881079,8.15496306813489,8.13483407378137,8.01314851434336
"Stk11ip",7.79950347014669,7.38951742857469,7.42646393186725,7.30655991829022,7.30470723561447,7.50616628634079,7.10347209946416,7.32812455712688,7.43117719852088,7.14063813661528,7.28129779514527,7.50781209213517,7.53562591024258
"Stk16",7.61504678836232,7.50781549733122,7.73037131516816,7.85206271832394,7.46091329088971,7.35810787176451,7.62142140463263,7.39168613721629,7.63073618991811,7.51017500872001,7.05476949625715,7.50118513999481,7.51276366851586
"Stk17b",7.06383627499893,6.66624778690572,6.19555391767952,6.5433540488742,6.93618585501964,6.72317452634641,6.74981694602558,6.55751363123811,6.65866590580842,6.79960091727441,6.87851201094733,6.83558542312672,6.68712569112887
"Stk19",7.52197482184789,7.67143790173957,7.54386070891782,7.37054379810776,7.51875438932956,7.0799542859317,7.15746294646612,7.30146298083508,7.49392800198438,7.07740306235316,7.21938920328563,7.41812557949268,7.36813363912669
"Stk24",7.83674327292821,7.73364831202792,7.63258358350575,7.89581743106248,7.90745086495724,7.8611816335066,7.87098736032647,7.48556290898853,7.72312501420449,7.7809319377124,8.15496306813489,7.93049358476633,7.80189362025486
"Stk25",9.75608028806224,9.50295110197053,9.79001310865066,9.54530246271292,9.61543811493637,9.5209567486381,9.53835005166569,9.63035735607446,9.7246758286515,9.52945211121648,9.35633116643188,9.4989861020296,9.52717117559889
"Stk26",7.08365398543407,7.03594554240564,6.82484643860642,6.95330008346638,7.34379141787778,7.21735884892691,6.99107556654437,6.81926355370286,7.09169767287847,7.07740306235316,7.33929212199727,7.15345269545993,6.86273737635476
"Stk3",7.32089128653976,7.02005973327203,6.60937616947927,7.08174792928999,7.10416309683436,7.32110199042144,7.36603661025082,6.91392894905831,7.01226152041216,7.00862163898924,7.17556989833107,7.01746340751431,7.07091844425837
"Stk31",6.19555391767952,6.19555391767952,6.19555391767952,6.44178276476761,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.54599140129956,6.19555391767952,6.19555391767952,6.19555391767952
"Stk32a",6.62407866008228,6.52911940652816,6.19555391767952,6.7950977108505,6.71065105147884,6.53036144137941,6.58008474671219,7.12239975516844,6.69541841155001,6.19555391767952,7.08042487728213,6.77229870711433,6.9709077314641
"Stk32b",6.19555391767952,6.66624778690572,6.19555391767952,6.66553776627011,6.46559133277859,6.5818692862213,6.31180636721631,6.19555391767952,6.46369509969545,6.54599140129956,6.19555391767952,6.19555391767952,6.49986397371045
"Stk32c",7.66940062288437,7.73364831202792,7.38409685921705,7.89103462631076,7.33417079575864,7.79565140645299,7.51061864636769,7.45137564928462,7.87088126452678,7.42467173207043,7.71180975327936,7.35095236809009,7.67339698742913
"Stk33",6.82841166804865,6.19555391767952,6.19555391767952,6.57107041585002,6.19555391767952,6.60515146232144,6.19555391767952,6.19555391767952,6.79174783549084,6.89138894391035,6.41333964785737,6.47673762481245,6.68712569112887
"Stk35",7.41979616501597,7.69517217508702,7.73037131516816,7.37054379810776,7.59621250649096,7.49988537338894,7.47403887524377,7.39168613721629,7.24628579972283,7.90263515566991,7.39395338019848,7.44657470041595,7.57266241699863
"Stk36",7.08365398543407,6.52911940652816,7.01497958634459,6.59683731114637,6.6869142277548,6.53036144137941,6.35991529013116,6.50922483596796,6.6186153965533,6.84722114184239,6.87851201094733,6.82040015976197,6.48027562197443
"Stk38",7.36452169735508,7.42042163732375,7.40550740544523,7.55385119332583,7.30470723561447,7.26671234827695,7.469373583685,7.41599292983838,7.39155705504033,7.22732374262818,7.7631066505435,7.50118513999481,7.29896757073169
"Stk38l",6.79939244866084,7.44050340658229,7.24445063858983,7.35494531472596,7.82502279169669,7.43486768724621,7.24438821315192,7.37930360401699,7.63073618991811,7.30626020756107,7.12937436691036,7.26186101462782,7.18707856423185
"Stk39",8.20523975984033,8.17152864290184,8.1021017276501,8.08133760315813,8.26524378336364,7.96154649227351,7.94966576525807,7.67020961919522,7.96268433620121,8.2848225755899,7.55720167995516,7.8162618462314,7.90132523990864
"Stk4",8.01514281433838,8.20272119318148,8.13596084019482,7.82703528121086,7.82502279169669,8.06966388970689,7.83799921956534,8.48726262539272,8.09219843006549,7.9728259561616,8.56363107459004,8.16146716394228,8.0230471743276
"Stk40",7.72121926312309,7.49846525069057,7.58023241182932,7.35494531472596,7.72973335593717,7.64671914223343,7.41164576030461,7.21649608487449,7.66239255841192,7.73179528696601,7.95895608089428,7.5780750427779,7.53562591024258
"Stkld1",6.19555391767952,6.48459035088829,6.19555391767952,6.33782915330226,6.19555391767952,6.19555391767952,6.42787063990046,6.19555391767952,6.19555391767952,6.19555391767952,6.50325841490017,6.19555391767952,6.19555391767952
"Stmn1",8.22543949464639,8.28717817097985,8.46774139768182,8.94140503750865,8.34789137948101,8.67599860945053,8.40216628849014,7.96774571644019,8.46037588245325,7.79685519265681,7.84772084949397,8.22032025552636,8.40504296894857
"Stmn2",9.03133102755527,9.01666639522438,8.94816058770131,9.40351625917346,8.76961339994328,9.03222336835563,9.13126466532757,8.98583179449162,8.95130986917766,8.92943854651999,8.75488715293924,8.97080566531891,9.00607568841826
"Stmn3",9.65398075680594,9.77378277811596,9.82284050568389,9.85740104861002,9.64849693715238,9.43168781664386,9.71197406748972,9.59369967301648,9.95569513413053,9.2245809712173,8.71991872869456,9.4074686065305,9.6011481605832
"Stmn4",8.83901686920312,8.81854216790283,8.25289317008487,8.89790632754447,8.7985047862345,8.83061830839235,8.85043077847308,8.31610251072452,8.77389428182991,8.7911503679654,8.54359439157535,8.61971452575036,8.78131141937108
"Stom",6.66463780650129,6.74658707727019,7.74587365128719,6.88622533853764,6.96699947930932,6.7885038996744,6.94084468337363,7.25997605152796,6.8477412056584,6.79960091727441,6.76853481083849,7.09356832374178,6.86273737635476
"Stoml1",7.96680560219884,7.84875070656272,7.98207801675192,8.11371411623904,8.23502032531792,7.84282940747783,8.03778942603358,8.13809234064475,8.26751010508388,7.69781779842618,8.21691088847427,8.02644846473177,8.07138328053579
"Stoml2",7.48484205145513,7.33573019816811,8.03149627105007,7.69874729055529,7.85512535484302,7.66307337869485,7.75480679939795,7.52945063429034,7.54151558891544,7.07740306235316,6.97212795494315,7.59645946521548,7.38576508762749
"Stoml3",6.19555391767952,6.52911940652816,6.19555391767952,6.39668011885229,6.35161168489562,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.44365445092835,6.91119382568862,6.19555391767952,6.19555391767952
"Ston1",6.62407866008228,6.60363531755226,6.60937616947927,6.44178276476761,6.41614559569752,6.70547091657566,6.42787063990046,6.19555391767952,6.65866590580842,6.84722114184239,6.62989685930958,6.19555391767952,6.49986397371045
"Ston2",6.93247463040614,6.52911940652816,6.19555391767952,6.70607463518929,6.71065105147884,6.83290554555967,6.69985232659153,6.55751363123811,6.76154957892167,6.62422766366608,7.47882528717456,6.85039642719293,6.86273737635476
"Stox1",6.38775911043654,6.52911940652816,6.19555391767952,6.59683731114637,6.60724698327861,6.66799272799867,6.65869818153028,6.19555391767952,6.57422097125742,6.19555391767952,6.19555391767952,6.63909950712237,6.51824905614424
"Stox2",10.5562389350928,8.83459246556178,10.4694633011249,10.6686938278563,12.2126498795001,9.43168781664386,8.37634766703614,10.2709426358891,9.83783115967028,11.4079178337848,11.2166818482645,8.81227252028487,9.83790511891583
"Stpg1",7.30588942658529,6.95282841991203,6.67285474973149,6.82703289868427,6.35161168489562,6.86076420807327,6.68653197518077,6.8915565447054,7.23041731387191,6.89138894391035,7.00071729081291,6.82040015976197,6.78189705113235
"Stpg3",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.33631256631621,6.58302855817101
"Stra13",6.19555391767952,6.74658707727019,6.77881502283686,6.72513652446436,6.63546098098245,6.46912691312471,6.9232588668463,6.86838188180244,6.72955493122573,6.79960091727441,6.19555391767952,6.56708650544283,6.76227119818003
"Stra6",6.19555391767952,6.36261505021698,6.19555391767952,6.66553776627011,6.46559133277859,6.60515146232144,6.83768180647629,6.8443186263598,6.89902062932024,6.44365445092835,6.19555391767952,6.53966129052983,6.53562611423998
"Stra6l",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.50721526744637,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.57205878577827,6.19555391767952,6.19555391767952
"Stra8",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.47992954359012,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"Strada",7.54601647503109,7.44050340658229,7.46710716156189,7.65842417777769,7.44376873004194,7.63011859585091,7.469373583685,7.41599292983838,7.87088126452678,7.53048662652614,7.58699237870258,7.63818160301949,7.48938871873937
"Stradb",7.56952392278209,7.06675470959213,7.54386070891782,7.14374441179706,7.49436116999723,7.24237581263542,7.256134140502,7.42792651546354,7.24628579972283,7.46831871443785,7.47882528717456,7.55306134799485,7.46547151715256
"Strap",8.78313332809612,8.71806519185099,8.84136962494813,8.70610504380825,9.0051350652117,8.59664764292327,8.66425065702079,8.74327188148534,8.58481054408374,8.92284477753168,8.56363107459004,8.69453464433004,8.75202392403986
"Strbp",8.60524075940279,9.0552742600584,8.97805714042054,8.82996473372307,8.86817137004643,9.33189577684801,8.61069130915641,8.96204120108216,8.62384223758603,9.22989063207896,9.35633116643188,9.11485896291503,8.89001862076879
"Strc",6.66463780650129,6.19555391767952,6.72859244432195,6.51317808483989,6.63546098098245,6.19555391767952,6.52374634665892,6.45183280384383,6.38529461339979,6.44365445092835,7.00071729081291,6.61650255161179,6.49986397371045
"Strip1",8.50123562534747,8.29675955704233,8.78808734304794,8.32993970805746,8.23938176596688,8.34736615885497,8.29104720727757,8.21828820362997,8.45492948953702,8.61258723391315,8.37138674246358,8.27313709210478,8.29654623966701
"Strip2",8.35256192003225,8.42830340452242,8.11348992067055,8.34669792839533,8.63464868644884,8.32873348588594,8.22926649184633,8.24198140173131,8.38199949929434,8.60426203809203,8.42397479115225,8.16522647317752,8.31428987840477
"Strn",8.10647527546562,8.20272119318148,8.11348992067055,8.14137342336895,7.9017491932484,8.48204236205294,8.13847303266998,8.1507654175607,8.15566454719058,8.66946596622615,8.37902966046097,8.52918275980576,8.27452378723088
"Strn3",8.34649335539895,8.30152377071905,7.99462075441163,8.16843880995905,8.5272494432004,8.36573626021923,8.41488761874551,8.40187697435871,8.32902255502226,8.51803602280275,8.62200399930725,8.43205171323994,8.33565214980992
"Strn4",9.64926807725079,9.83295315615161,9.72547401228107,9.66652625052249,9.58647520414573,9.54048219705676,9.74057215037131,9.85984048533979,9.64159258932776,9.5799473689305,9.69319324630501,9.63564221391712,9.63823158683033
"Stt3a",7.65874208297778,7.59701530958608,7.68254762802657,7.33908942372868,7.40857662913872,7.549106485502,7.54160388351855,7.90011614536194,7.66239255841192,7.60805004557306,7.77557906796914,7.61453637778201,7.42850693689713
"Stt3b",8.90480934464891,8.63935233373916,8.26301127084688,8.53270311461102,8.90833473176866,8.51774054816446,8.62878194429275,8.52561588292438,8.38775543702804,8.94903280861267,8.87594577953462,8.72186650386937,8.75343293223426
"Stub1",8.50123562534747,8.26290894888052,8.03149627105007,8.68818933274901,8.78413552576947,8.42807514829673,8.51443082352741,8.01082331693157,8.62384223758603,8.30592688003052,8.24256545364996,8.35663088903915,8.415957223704
"Stum",11.1983844052744,11.4538011152874,11.3718274883439,11.0044632690149,11.3238842251425,11.2554492557173,11.4111936285133,11.5363672800009,11.0836701719311,11.6180940811217,11.5472781528454,11.1837679275702,11.4555578094946
"Stx11",6.19555391767952,6.19555391767952,6.53382250673106,6.72513652446436,6.19555391767952,6.60515146232144,6.54356128266272,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.43916224517297,6.19555391767952
"Stx12",8.5173623273059,8.84413315370198,8.89893662280167,8.83460034998303,8.93447376423322,8.58381524066984,8.54155269581267,8.75128987814637,8.67109296108684,8.19676490691936,8.71400218035475,8.83510131373295,8.78544447731086
"Stx16",8.12829959278885,8.36645036470022,8.36938085067308,8.13353263634036,8.28220088153978,8.17969911731531,8.13847303266998,8.2536658065756,8.34098257394023,8.10215826988819,8.77204019294431,8.33707637137831,8.22302608052681
"Stx17",7.19335422364255,7.23040301884157,7.59796523599761,7.28139768582955,7.07862436552327,7.06991710987103,7.21432870808337,7.63181816864038,7.21425993685156,7.73179528696601,7.32035653275121,7.37386142506798,7.03904081572922
"Stx18",6.95610579052844,7.15257961435332,6.90752788901225,7.28139768582955,7.29467629271623,6.87423618660094,7.26195025193109,6.50922483596796,7.33610266887924,7.10963881125739,7.10527141481107,7.23598632022301,7.33648205672439
"Stx19",6.19555391767952,6.52911940652816,6.72859244432195,6.19555391767952,6.57689113003314,6.19555391767952,6.19555391767952,6.19555391767952,6.38529461339979,6.84722114184239,7.00071729081291,6.33631256631621,6.55214257844704
"Stx1a",8.32811617546307,8.48324886596423,8.42394087865328,8.31637590413799,8.00046803947781,8.12221494063639,8.43374194409229,8.29937120592603,8.46579994532268,8.43535131017523,7.75049721378108,8.4166922469376,8.19540582949006
"Stx1b",10.3622778506918,10.3943063212801,10.1798494148319,10.0502886378386,10.221137642968,10.47117652456,10.2133363610683,10.2225858045687,10.1002007092114,10.2291426648964,10.2404646090786,10.2371119474842,10.23532955625
"Stx2",6.79939244866084,7.02005973327203,6.9809480910169,7.13373346829363,7.33417079575864,7.23411487543995,7.08226242697049,7.20151462791769,7.26187853519283,7.00862163898924,6.72652270095693,7.37386142506798,7.08331213129667
"Stx3",7.69041629611244,7.65532924658586,8.35067712999819,7.67009474459128,7.40857662913872,7.40071701269242,7.77617219934581,7.50773826956315,7.50603000456026,7.76478594422538,7.61598080019317,7.41812557949268,7.68001569957723
"Stx4a",7.59252541565864,7.39992669608207,7.16564887390642,7.52769106433944,7.69611910788027,7.48081046517086,7.469373583685,7.5715773478851,7.90508340049969,7.68043636910556,7.82416582630507,7.47424408925619,7.62592438173247
"Stx5a",8.1708451195803,7.86912332961927,7.91734355667883,7.91475942731251,8.24806040903878,7.80045606757135,7.97080452248054,7.86082512622566,7.89662446578152,7.71493428633703,7.57220070525057,7.888933675988,7.75345651245997
"Stx6",8.8220637572274,8.66489762406921,8.66743477086797,8.67524575188994,8.50255997171807,8.60682599017423,8.74411559487373,8.92380788535524,8.84926540068994,8.69312800065736,8.74912114264754,8.77965817362679,8.59369562125739
"Stx7",8.71567336666645,8.50378940527096,8.4328180343431,8.77790859532277,8.33985943645606,8.66147147747551,8.77188469271818,8.57205621864414,8.69411286746402,8.11438003347268,8.5025952829939,8.39488317095215,8.60945117422882
"Stx8",7.08365398543407,7.00382778980997,7.26923211987813,7.09241749411002,7.09149613979767,7.19160919243027,7.21432870808337,7.03477058391103,7.29228452852207,6.93272727711185,7.05476949625715,7.02881063473618,7.18707856423185
"Stxbp1",10.3736908013789,10.4246588949308,10.4960587660255,10.5553719954473,10.1777884494697,10.5681633110617,10.4768126503791,10.1326983831004,10.2481560674595,10.3569611786634,10.1452313530893,10.3583304344533,10.4696622310221
"Stxbp2",7.86391698294003,7.75612297330781,7.99462075441163,7.92877201242829,7.4174917081641,7.67918994209623,7.65727391727216,8.02485218401149,8.04050609285324,7.51017500872001,7.67174844708926,7.74939890511545,7.54687327685998
"Stxbp3",6.52797348874917,6.69452669156378,6.82484643860642,6.97839051678438,6.96699947930932,6.87423618660094,6.90520010493752,7.0159847754168,6.87390081284599,6.6899440221764,7.19775639588752,6.89282016002974,6.99202290985831
"Stxbp4",7.29064238812085,7.08171183297756,7.24445063858983,7.21068184070555,7.31463139924599,7.60187848292382,7.26195025193109,6.99671094044021,7.07259073198726,7.37902831479598,7.526552015007,7.35095236809009,7.45737308940638
"Stxbp5",8.65436794445222,8.98841585784958,8.87364863632956,8.59762284227485,8.63464868644884,9.05433404277075,8.81015006933167,8.71483066108339,8.6803479536313,9.45919217646159,8.9920450015048,9.11115569607453,9.08797712731898
"Stxbp5l",8.07677123096639,8.42830340452242,8.01932702418853,8.25351629410045,8.24806040903878,8.5068582343064,8.09321924859113,7.43971938789621,7.79935377181175,8.76914807160266,8.92762867080533,8.4166922469376,8.58255568492312
"Stxbp6",6.88256257998681,6.52911940652816,6.60937616947927,7.54737162722512,6.66192224057523,7.56106071882486,6.94084468337363,7.05310069894582,6.72955493122573,6.89138894391035,7.05476949625715,6.82040015976197,7.30373983271313
"Styk1",6.38775911043654,6.19555391767952,6.9809480910169,6.19555391767952,6.19555391767952,6.38914392544437,6.19555391767952,6.19555391767952,6.19555391767952,6.6899440221764,6.41333964785737,6.33631256631621,6.19555391767952
"Styx",6.19555391767952,6.19555391767952,6.19555391767952,6.85733697920147,6.83408575368911,6.33249403486405,6.52374634665892,6.67345050561807,6.6186153965533,6.19555391767952,6.41333964785737,6.19555391767952,6.19555391767952
"Styxl1",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.47992954359012,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.39453791187723,6.19555391767952
"Sub1",9.10621844606632,8.94492800801064,9.1345147256237,9.14048767530626,8.88706032968078,9.00597409137774,9.1730069206471,8.81379102997188,9.10849414653504,9.00620151076926,8.65337113448633,8.89923389580763,9.16113738555316
"Sucla2",8.70177020505337,8.72499927254429,9.1345147256237,8.86435573204798,8.55833579862527,8.88746630379047,8.89696150204634,8.68578077407387,8.88545131206203,8.71638389890896,8.74333060625473,8.68698387938035,8.92276403428389
"Suclg1",8.17779893941102,8.25307177931592,7.98207801675192,8.0854308665763,8.10155894477314,8.19019271456277,8.28872499542275,8.37036780708202,8.50315932638011,7.94523759402586,7.7631066505435,8.29367156837428,8.13153751492084
"Suclg2",6.57911798520819,6.77077627731591,6.19555391767952,6.7950977108505,6.95176374431068,6.83290554555967,6.95799045019578,7.07100399677929,7.18102035198833,6.74763271647496,7.12937436691036,6.80481256634511,6.79145489314256
"Suco",7.36452169735508,7.80691450622474,7.42646393186725,7.58567084336253,7.52676027620503,7.82418618308488,7.55029181811183,7.65118075491777,7.51799269462697,7.93120380901809,7.41151371042777,7.79609726469951,7.62938402751351
"Suds3",8.6300282750766,8.49561126821917,8.32210855713511,8.37958201508962,8.69458400599048,8.47925618720848,8.40642042781808,8.66889677252606,8.76958256949588,8.6290846456904,8.56363107459004,8.5062802567916,8.55673982378737
"Sufu",7.40626597327405,7.15257961435332,7.40550740544523,6.88622533853764,7.47777360691696,7.23411487543995,6.80629968235836,7.05310069894582,6.8477412056584,6.6899440221764,7.44573064346735,7.23598632022301,7.60845973584957
"Sugct",6.19555391767952,6.48459035088829,6.19555391767952,6.44178276476761,6.19555391767952,6.33249403486405,6.35991529013116,6.55751363123811,6.52372337838613,6.19555391767952,6.50325841490017,6.50980306594914,6.58302855817101
"Sugp1",7.80892548300577,7.73364831202792,7.63258358350575,7.87656983563549,8.08691034318468,7.85662027992501,8.07959180444359,7.92308410743045,8.00996790372412,8.23049930118945,7.7631066505435,7.80622324764346,7.82537349408635
"Sugp2",8.43469400716731,8.47910233830016,8.27305046352253,8.26065386978925,8.39892871857919,8.6687545542356,8.22926649184633,8.72709270895171,8.56987600832306,8.50010183174891,8.49563763131016,8.46224433557789,8.51369554085717
"Sugt1",7.70077790688698,7.90884835051741,7.80586887818796,7.89103462631076,7.72973335593717,8.02278171195396,7.66897044859337,7.39168613721629,7.80853748996795,7.88809093267553,7.82416582630507,7.68400207609485,7.78095219835799
"Sulf1",6.19555391767952,6.19555391767952,6.19555391767952,6.33782915330226,6.19555391767952,6.50130378454264,6.42787063990046,6.70611736632625,6.52372337838613,6.44365445092835,6.19555391767952,6.70068363604135,6.19555391767952
"Sulf2",7.22697711636597,7.78541961991364,7.36220648428891,8.28881516487802,8.11123020798944,8.02675725762033,7.77617219934581,7.30146298083508,7.55308307934142,7.37902831479598,7.80012657819702,7.7910009408009,7.86536408706243
"Sult1a1",7.14031856235507,6.63608960307278,6.53382250673106,6.81128479776953,6.57689113003314,6.53036144137941,6.82740505421241,7.08850639498086,6.57422097125742,6.44365445092835,6.91119382568862,6.80481256634511,6.62512296788105
"Sult2a7",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.44365445092835,6.19555391767952,6.19555391767952,6.38212063837948
"Sult2a8",6.79939244866084,6.79393949463213,7.31686978561174,6.72513652446436,6.60724698327861,6.99571151536232,6.90520010493752,6.95654875900289,6.69541841155001,7.10963881125739,7.41151371042777,6.98233470708487,7.02590746175169
"Sult2b1",7.08365398543407,7.27871163751331,7.48683524772149,7.25552661576501,7.47777360691696,7.21735884892691,7.26195025193109,7.21649608487449,7.40494066100288,7.25440618999818,6.942337132475,6.99423341203494,7.03250272713465
"Sult4a1",9.83899902480582,9.79001888445515,9.76319483766689,9.85068669946549,9.83488916658984,9.84630244758699,9.86592964463854,9.60458009908688,9.953839418038,9.60859234166529,9.67544751261642,9.65088620028767,9.92538952432855
"Sult5a1",6.66463780650129,6.69452669156378,7.42646393186725,7.02609034297763,7.1647053243572,6.83290554555967,6.97472538209226,7.2457164174808,6.72955493122573,6.44365445092835,6.97212795494315,7.06186575701537,6.95647385228711
"Sult6b2",6.19555391767952,6.19555391767952,6.19555391767952,6.39668011885229,6.54383351762919,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.38212063837948
"Sumf1",7.3786356912393,7.1660506465685,7.01497958634459,7.33908942372868,7.0386845494348,7.23411487543995,7.39667711981387,7.21649608487449,7.07259073198726,7.30626020756107,7.05476949625715,7.1437698277176,7.31321171947089
"Sumf2",6.95610579052844,6.74658707727019,6.53382250673106,6.76125443798627,6.71065105147884,6.70547091657566,7.07506456349551,7.27401465029414,6.96913794129345,7.00862163898924,6.87851201094733,6.94539450148284,6.88745908547896
"Sumo1",7.74129804455637,7.94729726387361,8.20106930525178,8.27481138177155,8.10640391391999,8.1074243498355,7.96179013007605,7.7951015087236,8.25484805416362,7.94523759402586,7.526552015007,7.75468231881823,7.96241756738398
"Sumo2",9.08875050735272,8.77257257489621,8.71841927217864,8.68561049805671,8.63787037943448,8.52853465821045,8.78315662227653,8.2536658065756,8.86948627145895,8.15034756016173,8.33248653699195,8.47413095730813,8.73927678666437
"Sumo3",8.35256192003225,8.3109999476022,8.00703611986021,8.40211894805239,8.48824315865401,8.32246281558173,8.35000946009519,8.47749878678798,8.5798508318523,8.05203785070318,7.9375193643912,8.17271177807595,8.40686831585538
"Sun1",8.09911522627024,8.25799976814673,8.49334221536414,8.29229251822072,8.34388159684026,8.28094721369998,8.30029458330689,8.43770710551447,8.34098257394023,8.57043527068365,8.46029141631385,8.26274596470414,8.36799228298852
"Sun2",7.73130301730302,7.46989543760572,7.16564887390642,7.50763436885469,7.0386845494348,7.70032298807594,7.48330619563455,7.63181816864038,7.67274645147276,7.37902831479598,7.47882528717456,7.52094077789881,7.28450159358488
"Sun3",6.19555391767952,6.19555391767952,6.19555391767952,6.39668011885229,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"Sun5",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.57205878577827,6.19555391767952,6.19555391767952
"Suox",6.76881718355703,6.89777766773993,7.21896428706751,6.81128479776953,6.85228874147858,6.53036144137941,6.9232588668463,7.20151462791769,6.89902062932024,6.93272727711185,6.97212795494315,6.80481256634511,6.90342588320775
"Supt16",7.89920462047108,8.04424722777989,8.21160347041295,7.75395506276642,8.14918710580679,7.78111668502781,8.00037950067129,7.85280816282383,8.14876877432605,8.10215826988819,8.30050679494588,8.11545964587586,8.21670501437334
"Supt20",7.41979616501597,7.33573019816811,7.31686978561174,7.55385119332583,7.2211961584322,7.70554462906546,7.48790869609177,8.20022559257887,7.456744059091,7.64483782755707,7.3010321838146,7.69516835680901,7.56901623996964
"Supt3",6.70185505932378,6.95282841991203,7.10874278515999,6.68624098972173,6.81531286785379,7.00677379688404,7.00706441458332,6.91392894905831,6.65866590580842,6.54599140129956,6.62989685930958,6.82040015976197,6.76227119818003
"Supt4a",7.62613491265296,7.67940550748934,7.77626161305971,7.50763436885469,7.35331605453599,7.15603266744168,7.469373583685,7.60211650888596,7.4440416507348,7.35538218617649,7.19775639588752,7.31952816271393,7.64652045275843
"Supt5",8.94438733557145,9.35514635451421,8.82163108524635,9.10288809343977,8.89507682411077,8.94996397675915,9.16573075965415,8.76322904135527,9.16476307212507,9.23518023631524,8.81124484398623,8.92915574469113,9.00607568841826
"Supt6",9.44116122200111,9.75073633617346,9.54802709933647,9.45781300073756,9.57668783020529,9.58502056583265,9.60129787081883,9.83793622545235,9.28885593922612,9.64063597522672,9.78976975537403,9.65467174188122,9.53039916150352
"Supt7l",7.04349953113013,7.03594554240564,6.53382250673106,7.02609034297763,7.27428183585306,7.09965412239041,7.17684029145303,7.21649608487449,6.89902062932024,7.33113953485116,6.80753146793139,7.10386017466373,7.19785477638902
