"","143A-DG-1","143B-DG-1","143D-DG-3","144A-DG-2","144C-DG-2","144D-DG-2","145A-DG-2","145B-DG-1","146A-DG-2","146C-DG-4","147C-DG-3","147D-DG-1","148A-DG-3","148B-DG-4"
"1110002E22Rik",6.90995542913452,7.15477607507105,7.01517295990966,7.0408000591251,7.06236721198015,6.80678592646472,6.46690281544915,7.1273301619328,6.97387083238377,5.90418219343334,7.30344280564156,6.92686372077557,7.13970975429357,6.44864432228325
"1110004E09Rik",7.01273881042422,7.36922353715709,6.95436796797982,6.93485690144832,7.11585256346518,7.12669065743881,7.13297418304962,7.04984835530986,7.21105671282765,5.90418219343334,7.13024334603447,7.09961223681359,7.18552879579296,6.9311269779904
"1110004F10Rik",8.03270380217572,8.09122721764246,8.27243108168502,7.64131555084688,8.09023887159528,8.15279869494035,8.09124495257487,7.78068042763887,7.94662510585899,7.61892800402789,8.04676057826672,7.92842059681992,7.98702383043415,8.26018751055391
"1110008F13Rik",7.36682237272699,7.70422859332112,7.8071339418849,7.21464375025078,7.64033154756417,7.38127688810769,7.41863317678282,7.58888336114676,7.58311122398348,7.50365529798396,7.57608136658706,7.67752350824008,7.3062786253655,7.6411791660136
"1110008L16Rik",6.72793268686797,6.43347104854207,6.50005720056609,6.67256314609322,6.27928948735446,6.50985044727678,6.13512431542989,6.57703572362491,5.90418219343334,6.68772869997008,6.37694129771035,6.35837211538575,6.52511855924939,6.6043663146017
"1110008P14Rik",7.87450704519458,8.03923492839417,7.65428567461025,7.1891146703255,7.52133768379237,7.76400673570483,7.73958115602144,7.86155945907815,7.77814225902514,7.12189081631675,7.49372995208349,7.68449166723731,7.86154165444262,7.96138142686513
"1110012L19Rik",6.49668185236737,7.15477607507105,6.36704507891611,5.90418219343334,6.55030524740054,6.58300378613693,6.30333856231022,6.53918147106837,6.64907092061799,6.58479496152129,6.5571312226465,6.57640361779695,6.35522056654809,6.88513304649018
"1110017D15Rik",6.26859834403969,6.16993740736766,5.90418219343334,6.47271700052951,6.27928948735446,6.18819599090968,6.23043685130819,5.90418219343334,6.15492990143128,5.90418219343334,6.29807929850715,5.98356341014031,6.26451612421614,5.90418219343334
"1110032A03Rik",6.84636587433915,7.00628638416019,6.78075733884746,6.77455725559219,6.49481752464922,6.96695660167694,6.69510173682305,6.45520219334268,6.76123315507629,6.29954994557385,6.60649210702629,6.54390567562175,6.43011211634014,7.20160098153457
"1110032F04Rik",6.57621692972381,6.46519019330583,5.90418219343334,6.45068084924699,6.52322105914581,6.60558508748458,6.69510173682305,6.45520219334268,6.79517658115293,5.90418219343334,6.39462059524814,6.68456607699418,6.3124615145274,6.88513304649018
"1110034G24Rik",6.6839782866771,6.46519019330583,6.65478550392934,6.37816410160844,6.52322105914581,6.53523941690319,6.98730722738602,6.49875914573578,6.51459614637335,5.90418219343334,6.56983959447683,6.56729207340652,6.3124615145274,7.23485481843995
"1110037F02Rik",7.59915881961618,7.78595909060821,8.24194616323314,8.16875838245618,8.03826321205222,7.92097939208111,7.84741952209249,7.821772074545,7.92388387473944,7.61892800402789,7.98503930192478,7.79980355718588,7.98054621435639,7.72929401556267
"1110038F14Rik",7.17965288030201,7.27300919523595,6.8891338620731,7.08959343779236,7.04852076236546,7.07221052752403,6.81379581742419,6.49875914573578,7.18973002010122,6.85818785997731,7.00275472603102,7.19400031273637,7.10565209478611,6.7848343199629
"1110051M20Rik",7.91592536415839,8.28082665505122,7.86336751251182,7.84251329824765,8.07314251841513,7.92392843595851,7.88808649914963,7.84182298380199,8.21086586495472,8.42927261761248,7.89785625986471,7.99848807911688,7.90015345790013,8.5950646043021
"1110059E24Rik",6.69298493250939,7.29514031955787,6.92235742458998,6.67256314609322,6.88067364657627,7.09070950334411,6.96452599338649,7.04984835530986,6.76123315507629,6.58479496152129,7.00990787275313,6.98188744288939,7.03375364923291,6.53165311686628
"1110059G10Rik",6.80882242384824,6.73426521827553,6.85456784300786,6.62397336180788,6.49481752464922,6.73647468045852,6.98730722738602,6.57703572362491,6.76123315507629,6.29954994557385,6.51731908242267,6.5626856948016,6.77579585721948,6.88513304649018
"1110065P20Rik",7.34073897772955,7.21557352518549,7.04414251095274,6.9004776196854,6.9760577159909,7.17273002750357,6.96452599338649,7.04984835530986,7.16795104656977,7.23082785899283,7.11758447960768,6.85592331165044,7.06316022534589,7.59458923195201
"1190002N15Rik",8.10038993806202,7.06295614508507,7.74825067542743,9.04507868331086,8.84250226104395,7.34840638457894,7.9079410401169,7.50002371880162,8.05467175033615,8.40959967687703,8.26571001214462,7.29613727754991,7.66924217661053,6.7848343199629
"1190005I06Rik",6.28819788569228,6.09223215369625,5.90418219343334,6.12839992932852,5.90418219343334,6.21520371531336,5.90418219343334,6.22359813918659,6.33740726396399,6.68772869997008,6.19817954709834,6.31531849216321,6.37510385388501,6.44864432228325
"1190007I07Rik",6.58677541042736,6.82917263894426,6.36704507891611,6.25816981548591,6.69231142917984,6.5714050436257,6.59123754724749,6.64659115321666,6.60731699833924,5.90418219343334,6.59450682415091,6.64905257047455,6.69061216857301,6.21976674361794
"1300017J02Rik",5.90418219343334,6.22943564982206,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.11404656150459,5.90418219343334,5.90418219343334
"1500009C09Rik",7.73512962015783,7.81439265723415,7.70217106025181,7.10844349417587,7.53908870582117,7.73009890406285,7.43331572817435,7.48675848508805,7.68453155755242,7.69001879292195,7.24321996934817,7.78195825290659,7.51388711754735,7.81151251612414
"1500009L16Rik",6.62735848646126,6.52354757956377,6.50005720056609,6.49388984529412,6.39936707797124,6.60558508748458,6.30333856231022,6.35499142579098,6.51459614637335,6.68772869997008,6.25180522824164,6.6960177804177,6.26451612421614,6.7848343199629
"1500011B03Rik",7.75072083964917,8.04511527732707,7.84954298558593,7.55790634169865,7.83439891233898,7.71627004840122,7.70531048132673,7.52610742653134,8.03377146492764,7.61892800402789,7.86190588724965,7.82981469252391,7.59631356053744,7.77108412499101
"1500011K16Rik",6.91673827331784,6.93018297589614,6.8185047587454,6.60696539324823,6.75375508441941,7.00114263719361,7.05246715235551,6.70969663472318,7.05131530311817,6.58479496152129,6.71594277110598,6.95754322642126,6.91433319814085,6.9311269779904
"1500015O10Rik",6.07632453737222,6.46519019330583,5.90418219343334,5.90418219343334,6.27928948735446,6.08398210769514,6.13512431542989,5.90418219343334,6.33740726396399,5.90418219343334,6.25180522824164,5.90418219343334,5.90418219343334,5.90418219343334
"1520401A03Rik",6.02594129388802,5.90418219343334,6.28264499205789,5.90418219343334,6.09213164185919,6.12432013237878,5.90418219343334,5.90418219343334,6.15492990143128,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334
"1600002H07Rik",6.75310410543446,6.97660670254576,7.01517295990966,6.49388984529412,6.91363359910829,6.71783582598907,6.55261108513661,7.02946387818332,6.68842297068591,6.46159435657705,6.76500259542421,6.9409402888353,6.67923496617783,6.9311269779904
"1600002K03Rik",6.45889478947941,6.67102190486188,6.17217832696059,6.55305863658497,6.36295265533239,6.158293652155,6.55261108513661,6.22359813918659,6.46209414537013,6.58479496152129,6.39462059524814,6.14208624041773,6.04067898002947,5.90418219343334
"1600012H06Rik",6.76131236616563,7.09007789349907,7.31703012120103,7.08959343779236,7.16659243544836,6.98762098118303,6.75675121472086,6.45520219334268,6.85902359854221,6.58479496152129,7.06525323766002,7.08536619783231,6.98784521746649,6.53165311686628
"1600014C10Rik",7.32746117041326,7.44823866109895,7.17726833966173,7.14509833315485,7.21491621493157,7.35316248308731,7.20746324486429,7.10852744094331,7.33067015409072,6.85818785997731,7.00990787275313,7.13207210086164,7.08463823702984,7.66381398987837
"1700001C19Rik",6.07632453737222,6.16993740736766,6.4378967738278,6.22095645679439,6.09213164185919,6.24001600156615,6.36460334230246,5.90418219343334,5.90418219343334,6.46159435657705,6.19817954709834,6.3651453147758,6.56727453225389,5.90418219343334
"1700001K19Rik",6.26859834403969,6.71378813909748,6.36704507891611,6.62397336180788,6.43319087896101,6.30519505340859,6.30333856231022,6.35499142579098,6.33740726396399,5.90418219343334,6.64119049525655,6.40994031369837,6.52511855924939,6.72950585164572
"1700001L19Rik",6.49668185236737,6.09223215369625,6.55602157261725,6.55305863658497,6.36295265533239,6.54753561209594,6.13512431542989,6.49875914573578,6.60731699833924,6.29954994557385,6.5571312226465,6.42792329480835,6.28925335808642,6.6043663146017
"1700001O22Rik",6.32460406877127,5.90418219343334,6.60727465729643,6.45068084924699,6.09213164185919,6.49672344440121,6.13512431542989,6.22359813918659,6.33740726396399,6.29954994557385,6.29807929850715,6.16712901486099,6.04067898002947,6.97484103889554
"1700001P01Rik",5.90418219343334,6.16993740736766,5.90418219343334,5.90418219343334,5.90418219343334,6.18819599090968,5.90418219343334,5.90418219343334,6.15492990143128,5.90418219343334,6.09031522737407,6.26704132977955,5.90418219343334,5.90418219343334
"1700003E16Rik",6.81647118316993,7.15477607507105,7.15203192460649,6.86467150486489,6.79211266543344,7.10284993036603,7.03124603398233,7.14578424100756,6.97387083238377,7.12189081631675,6.91221772173161,6.90094245527353,6.94775329850179,6.53165311686628
"1700003F12Rik",6.50872562156394,6.27948924657438,6.50005720056609,5.90418219343334,6.09213164185919,6.28473803345583,6.41840957853921,6.53918147106837,6.40380856788695,5.90418219343334,6.25180522824164,6.25834063326929,6.14042571513608,5.90418219343334
"1700006E09Rik",5.90418219343334,5.90418219343334,5.90418219343334,6.29176308128682,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.04163983968313,5.90418219343334,5.90418219343334
"1700007G11Rik",6.07632453737222,5.90418219343334,5.90418219343334,5.90418219343334,6.09213164185919,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334
"1700007K13Rik",6.17612186574974,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334
"1700008O03Rik",5.90418219343334,6.09223215369625,5.90418219343334,6.25816981548591,5.90418219343334,6.158293652155,6.23043685130819,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.98356341014031,6.39415374921788,5.90418219343334
"1700010I14Rik",6.14748424941518,5.90418219343334,6.28264499205789,5.90418219343334,6.36295265533239,5.90418219343334,5.90418219343334,5.90418219343334,6.15492990143128,5.90418219343334,6.13206882281993,6.04163983968313,5.90418219343334,5.90418219343334
"1700011E24Rik",6.17612186574974,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.18996387444747,5.90418219343334,5.90418219343334
"1700011H14Rik",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.27567927972883,5.90418219343334,5.90418219343334,5.90418219343334
"1700011M02Rik",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.22110946915233,5.90418219343334,5.90418219343334
"1700013D24Rik",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.45520219334268,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334
"1700013F07Rik",5.90418219343334,5.90418219343334,6.28264499205789,5.90418219343334,6.36295265533239,5.90418219343334,6.13512431542989,6.57703572362491,5.90418219343334,5.90418219343334,6.16723212934916,5.90418219343334,6.09714593865057,5.90418219343334
"1700014D04Rik",6.2257559910495,5.90418219343334,5.90418219343334,5.90418219343334,6.22926229054567,6.03136104400808,6.13512431542989,5.90418219343334,6.15492990143128,5.90418219343334,6.16723212934916,5.90418219343334,5.90418219343334,5.90418219343334
"1700015E13Rik",6.17612186574974,5.90418219343334,5.90418219343334,5.90418219343334,6.09213164185919,6.24001600156615,6.13512431542989,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.98356341014031,5.90418219343334,6.21976674361794
"1700016D06Rik",6.14748424941518,6.71378813909748,5.90418219343334,6.55305863658497,6.36295265533239,6.37806277225311,6.55261108513661,6.45520219334268,6.33740726396399,5.90418219343334,6.66337067964088,6.5095469186388,6.39415374921788,6.34960526491837
"1700016K19Rik",6.07632453737222,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.32463378503672,6.30333856231022,5.90418219343334,5.90418219343334,5.90418219343334,6.09031522737407,5.90418219343334,6.43011211634014,5.90418219343334
"1700017B05Rik",6.98185435731677,6.5765836018091,6.50005720056609,7.08959343779236,7.12878082764616,6.97389698044367,7.24277912875395,6.7952424237132,6.79517658115293,6.93165098986756,6.9510571218978,7.15685460757846,6.87066723860231,7.32877106677276
"1700019A02Rik",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.08398210769514,5.90418219343334,5.90418219343334,6.40380856788695,5.90418219343334,5.90418219343334,6.08159457403198,5.90418219343334,5.90418219343334
"1700019B03Rik",6.11495025076103,5.90418219343334,5.90418219343334,5.90418219343334,6.09213164185919,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.19817954709834,5.90418219343334,6.26451612421614,5.90418219343334
"1700019D03Rik",6.656248782138,6.94592665682318,6.55602157261725,6.64055736776831,6.6482380394317,6.44083179035553,6.72656557457081,6.7392961286247,6.51459614637335,6.99946010811265,6.62982378305885,6.95479736957444,6.7344150759298,6.21976674361794
"1700019O17Rik",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.11404656150459,5.90418219343334,5.90418219343334
"1700020A23Rik",5.90418219343334,5.90418219343334,5.90418219343334,6.45068084924699,5.90418219343334,5.90418219343334,5.90418219343334,6.29498876076657,5.90418219343334,5.90418219343334,5.90418219343334,6.11404656150459,5.90418219343334,5.90418219343334
"1700020D05Rik",6.02594129388802,6.22943564982206,6.55602157261725,6.22095645679439,5.90418219343334,6.4258767608187,6.30333856231022,6.67884728955395,6.33740726396399,5.90418219343334,6.31924409711803,6.49417191843032,6.53950170021396,6.21976674361794
"1700020L24Rik",5.90418219343334,5.90418219343334,6.17217832696059,6.22095645679439,5.90418219343334,6.12432013237878,6.23043685130819,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.04163983968313,5.90418219343334,5.90418219343334
"1700020N01Rik",5.90418219343334,5.90418219343334,6.28264499205789,6.25816981548591,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334
"1700021F05Rik",6.76131236616563,6.71378813909748,6.55602157261725,6.87677516839412,6.75375508441941,6.83161897469135,6.51135915942339,6.67884728955395,6.97387083238377,6.58479496152129,6.73595209800567,6.87119700058884,6.7956850286986,7.35834781326697
"1700022I11Rik",5.90418219343334,6.16993740736766,5.90418219343334,5.90418219343334,5.90418219343334,6.08398210769514,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.22612926952978,6.37181715672101,5.90418219343334,5.90418219343334
"1700023F06Rik",6.24785795933736,6.16993740736766,5.90418219343334,5.90418219343334,5.90418219343334,6.24001600156615,5.90418219343334,5.90418219343334,6.51459614637335,5.90418219343334,6.31924409711803,6.28383276368293,5.90418219343334,6.72950585164572
"1700024P16Rik",6.20198935924006,6.09223215369625,5.90418219343334,5.90418219343334,6.16979556208309,5.90418219343334,6.13512431542989,5.90418219343334,6.15492990143128,5.90418219343334,5.90418219343334,5.90418219343334,6.14042571513608,5.90418219343334
"1700025G04Rik",8.59489723509288,8.06259867565599,8.35993590146638,8.70903692910282,8.60145076678543,8.7190962144159,8.29665922363786,8.4811511273929,8.36710040214879,8.62879827998849,8.65777928369337,8.31611612160271,8.56010775950549,8.04685842140541
"1700027J19Rik",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.15492990143128,5.90418219343334,6.03584373274964,5.90418219343334,5.90418219343334,6.34960526491837
"1700028J19Rik",6.17612186574974,5.90418219343334,5.90418219343334,5.90418219343334,6.32327210588944,5.90418219343334,6.23043685130819,6.22359813918659,6.2583495065361,5.90418219343334,6.19817954709834,5.90418219343334,5.90418219343334,5.90418219343334
"1700028K03Rik",6.17612186574974,5.90418219343334,6.17217832696059,5.90418219343334,5.90418219343334,6.03136104400808,5.90418219343334,5.90418219343334,5.90418219343334,6.58479496152129,5.90418219343334,6.12850845043483,5.90418219343334,5.90418219343334
"1700028P14Rik",6.2257559910495,6.09223215369625,5.90418219343334,5.90418219343334,6.22926229054567,6.12432013237878,6.51135915942339,5.90418219343334,5.90418219343334,5.90418219343334,6.03584373274964,6.17878675966233,6.28925335808642,5.90418219343334
"1700029F12Rik",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.08398210769514,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.16723212934916,5.90418219343334,5.90418219343334,5.90418219343334
"1700029H14Rik",6.17612186574974,5.90418219343334,6.4378967738278,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334
"1700029I15Rik",6.38907757016662,6.49512948378526,6.60727465729643,5.90418219343334,6.16979556208309,6.41046051731312,6.72656557457081,6.49875914573578,6.2583495065361,5.90418219343334,6.54415319264618,6.4509427598601,6.76565813565982,6.34960526491837
"1700029J07Rik",6.02594129388802,6.36319629307886,6.36704507891611,6.25816981548591,6.22926229054567,6.18819599090968,6.23043685130819,6.76777527143972,6.46209414537013,7.17781215619968,6.41166171956762,6.61159500545839,6.33438824088025,6.21976674361794
"1700030J22Rik",6.24785795933736,6.22943564982206,6.36704507891611,6.29176308128682,6.36295265533239,6.55958637384528,6.30333856231022,6.29498876076657,6.15492990143128,5.90418219343334,6.47455874226663,6.49934354905962,6.39415374921788,6.53165311686628
"1700030K09Rik",6.87521804244318,7.15477607507105,6.69922836790621,6.83992615551237,7.06236721198015,6.87914373991731,6.89247316459068,7.38932316654699,6.79517658115293,6.58479496152129,6.59450682415091,7.04132442352493,6.87066723860231,6.88513304649018
"1700034I23Rik",5.90418219343334,6.22943564982206,6.50005720056609,5.90418219343334,6.16979556208309,6.158293652155,6.13512431542989,6.35499142579098,6.40380856788695,5.90418219343334,6.13206882281993,6.28383276368293,6.23790981881489,5.90418219343334
"1700034J05Rik",6.2257559910495,5.90418219343334,5.90418219343334,6.25816981548591,5.90418219343334,6.158293652155,5.90418219343334,6.35499142579098,5.90418219343334,5.90418219343334,6.13206882281993,5.90418219343334,5.90418219343334,5.90418219343334
"1700037C18Rik",6.43212462768839,6.32349497814785,6.36704507891611,6.12839992932852,6.36295265533239,6.32463378503672,5.90418219343334,6.49875914573578,6.33740726396399,6.46159435657705,6.41166171956762,5.98356341014031,6.09714593865057,6.21976674361794
"1700037H04Rik",6.89622859540519,6.94592665682318,6.55602157261725,6.74680931396716,6.9760577159909,6.83161897469135,6.81379581742419,6.70969663472318,7.00040915235437,7.12189081631675,6.62982378305885,6.77155113506349,6.87066723860231,7.38715240674517
"1700040L02Rik",5.90418219343334,5.90418219343334,6.36704507891611,5.90418219343334,6.09213164185919,5.90418219343334,5.90418219343334,6.22359813918659,6.2583495065361,5.90418219343334,6.09031522737407,6.01643003434499,6.20894515795404,5.90418219343334
"1700047I17Rik2",6.72793268686797,6.64862789936794,6.4378967738278,6.67256314609322,6.6482380394317,6.77242617011416,6.72656557457081,5.90418219343334,6.64907092061799,6.46159435657705,6.71594277110598,6.84662323957354,6.70181159368365,7.05647339118657
"1700048O20Rik",6.52052076439425,6.62547638020749,6.50005720056609,6.62397336180788,6.73383277075492,6.4258767608187,6.30333856231022,6.35499142579098,6.33740726396399,6.46159435657705,6.79299821571071,6.64499191235768,6.59385575789762,6.21976674361794
"1700057G04Rik",5.90418219343334,6.16993740736766,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.16723212934916,5.90418219343334,6.09714593865057,5.90418219343334
"1700061G19Rik",6.28819788569228,6.27948924657438,6.17217832696059,6.47271700052951,6.46489363760135,6.12432013237878,5.90418219343334,6.22359813918659,6.2583495065361,5.90418219343334,6.22612926952978,6.40994031369837,6.14042571513608,6.88513304649018
"1700064H15Rik",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.12432013237878,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334
"1700066B19Rik",6.07632453737222,5.90418219343334,6.28264499205789,6.06280777261754,6.09213164185919,6.34318958558606,6.55261108513661,6.45520219334268,6.40380856788695,5.90418219343334,6.27567927972883,6.35837211538575,6.26451612421614,6.83651581711263
"1700066M21Rik",7.17451858037672,7.02077665861912,7.07225457124577,7.23956063218947,7.03447004179953,7.09070950334411,7.31005801144829,7.34483032573424,6.79517658115293,6.46159435657705,6.98095662021684,6.88916821993591,6.85255229511555,7.01654900489832
"1700067K01Rik",6.14748424941518,6.39962969303714,5.90418219343334,5.90418219343334,5.90418219343334,6.21520371531336,5.90418219343334,5.90418219343334,6.2583495065361,5.90418219343334,5.90418219343334,6.27553405253594,5.90418219343334,5.90418219343334
"1700088E04Rik",6.53208132810357,5.90418219343334,6.17217832696059,5.90418219343334,5.90418219343334,6.2630885588905,6.30333856231022,6.67884728955395,6.46209414537013,5.90418219343334,6.54415319264618,6.24941623374009,6.23790981881489,5.90418219343334
"1700092M07Rik",5.90418219343334,6.36319629307886,5.90418219343334,5.90418219343334,5.90418219343334,6.12432013237878,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334
"1700093K21Rik",5.90418219343334,6.52354757956377,6.4378967738278,5.90418219343334,6.09213164185919,6.08398210769514,5.90418219343334,5.90418219343334,6.2583495065361,5.90418219343334,6.22612926952978,6.17878675966233,6.39415374921788,5.90418219343334
"1700102P08Rik",6.02594129388802,6.22943564982206,6.28264499205789,6.40355631976903,6.16979556208309,6.18819599090968,5.90418219343334,6.29498876076657,6.2583495065361,5.90418219343334,6.31924409711803,6.29989671188637,6.39415374921788,6.21976674361794
"1700109H08Rik",6.28819788569228,6.09223215369625,6.8185047587454,6.40355631976903,6.27928948735446,6.39453950039872,5.90418219343334,5.90418219343334,6.51459614637335,5.90418219343334,6.45953349761377,6.21108410056873,6.43011211634014,5.90418219343334
"1700112E06Rik",5.90418219343334,5.90418219343334,5.90418219343334,6.06280777261754,6.09213164185919,6.08398210769514,5.90418219343334,5.90418219343334,6.33740726396399,5.90418219343334,6.16723212934916,6.12850845043483,5.90418219343334,5.90418219343334
"1700113H08Rik",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.08398210769514,5.90418219343334,6.35499142579098,5.90418219343334,6.29954994557385,6.03584373274964,6.17878675966233,5.90418219343334,5.90418219343334
"1700123K08Rik",6.20198935924006,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334
"1700123L14Rik",5.90418219343334,6.09223215369625,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.09031522737407,5.90418219343334,5.90418219343334,5.90418219343334
"1700123O20Rik",6.57621692972381,6.97660670254576,6.50005720056609,6.58950174397551,6.6482380394317,6.80678592646472,6.98730722738602,6.64659115321666,6.56270199404727,7.06262690709072,6.51731908242267,6.74366471493088,6.93951592715039,6.6043663146017
"1700128F08Rik",6.83155514590401,7.00628638416019,7.22594986280491,6.94602457562322,7.00572356830475,6.98078476550405,6.86706203553531,7.44601918017853,7.18973002010122,6.93165098986756,7.30344280564156,6.88619923574513,6.89713222786914,7.16724059455411
"1810009A15Rik",6.61744607990813,6.93018297589614,6.60727465729643,6.06280777261754,6.39936707797124,6.48328202832469,6.59123754724749,6.13027353638698,6.64907092061799,6.93165098986756,6.42812701447633,6.59424052956942,6.17687149431508,6.34960526491837
"1810010H24Rik",6.98185435731677,6.94592665682318,7.07225457124577,6.37816410160844,6.9760577159909,6.60558508748458,6.41840957853921,6.70969663472318,7.05131530311817,7.32947232500784,6.6953738587332,6.85592331165044,6.61937873741173,6.21976674361794
"1810011H11Rik",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.09213164185919,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.13206882281993,5.90418219343334,5.90418219343334,5.90418219343334
"1810011O10Rik",6.30682327854023,6.09223215369625,5.90418219343334,6.06280777261754,6.09213164185919,6.08398210769514,5.90418219343334,5.90418219343334,6.15492990143128,5.90418219343334,6.22612926952978,6.08159457403198,5.90418219343334,5.90418219343334
"1810013L24Rik",7.86888103773488,7.50409036165933,7.35984011078474,8.05374131093306,8.07314251841513,7.71627004840122,7.70531048132673,7.61309044879955,7.68453155755242,7.78945149369881,7.97900454929995,7.94995740608981,8.05007683256926,8.03020827150397
"1810022K09Rik",6.84636587433915,6.99156629385751,6.85456784300786,6.7031744047148,6.57623006960711,6.87914373991731,6.75675121472086,6.64659115321666,6.85902359854221,6.85818785997731,6.6953738587332,6.71470968414982,6.6439534749438,6.66973204795558
"1810024B03Rik",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.16979556208309,6.12432013237878,5.90418219343334,5.90418219343334,6.15492990143128,5.90418219343334,6.16723212934916,6.11404656150459,5.90418219343334,5.90418219343334
"1810026J23Rik",8.51770793487097,8.54321394208854,8.34097631047465,8.08244131645031,8.41505362853631,8.38562798599231,8.64359313085287,8.45643953035111,8.21086586495472,8.40959967687703,8.28980917016138,8.24355708325667,8.30398908057655,8.23173616084965
"1810030O07Rik",7.48883648223612,7.69652196848764,7.51637170879178,7.06061569466751,7.37868334417598,7.21137321207683,7.47625892415681,7.73818413646941,7.27254080036614,7.32947232500784,7.38051197248175,7.22152656990227,7.09869747931655,7.41523168884282
"1810032O08Rik",6.59716140630577,6.81108151326353,6.65478550392934,6.64055736776831,6.49481752464922,6.45536320345442,6.62766060531279,6.61273489982679,6.79517658115293,6.46159435657705,6.61826089967215,6.5626856948016,6.65591459634931,6.34960526491837
"1810037I17Rik",7.01879413204913,7.14216822880129,6.85456784300786,6.77455725559219,6.96085535600462,6.62740891170953,6.66219928108996,6.76777527143972,7.00040915235437,6.77761982513323,6.87985055027452,6.56729207340652,6.81508748201596,7.46937951729891
"1810041L15Rik",8.86526039561083,8.41613743262173,8.57697317893625,9.04908305880645,8.91541300359391,8.91033743593873,8.63219622971441,9.05417574155775,8.94113995805202,8.88961235617496,8.82419898141463,8.81507490610284,8.47997642699676,7.8886579891408
"1810043G02Rik",7.27266201145521,7.26176926865544,7.15203192460649,7.31862264850634,7.2610918463026,7.25903468028417,7.35790212618854,7.16390552056935,7.07577969618213,7.06262690709072,7.2599851179091,7.29418798196731,7.29480335941978,7.26708647162824
