,R,G,B,hex_val,hls_val
Ankrd13c,0.20660524647430314,0.003169519632685037,0.012993315661868388,#350103,#c9030d
Ankrd27,0.7686324474611462,0.647555145765018,0.3905725600868955,#c4a564,#c4a564
Ankrd33b,0.24487600320694966,0.28785824851174774,0.8193537282079093,#3e49d1,#3e49d1
Anks1b,0.20587075428564117,0.1538816977417211,0.1715423945910852,#34272c,#755761
Ap1ar,0.20270672729274228,0.002336611526103229,0.021487174588083215,#340105,#ca0215
Ap1b1,0.19505676129667956,0.11052347678443615,0.00837237949973998,#321c02,#c46f08
Apaf1,0.20605275522725128,0.0006365712917039979,0.010176682050092414,#350003,#cb010a
Aprt,0.20529018190172735,0.15236666448105754,0.1657411120150395,#34272a,#75575f
Aqp4,0.2026568735003937,0.004029905762342588,0.030320932847900953,#340108,#c8041e
Arc,0.018376503626936814,0.8252572127863553,0.18266066772130599,#05d22f,#05d22f
Areg,0.24359723990113938,0.17463852169842967,0.7027118331157696,#3e2db3,#3e2db3
Arglu1,0.010063853567072047,0.9127337722427746,0.24084106202734654,#03e93d,#03e93d
Arhgap39,0.22199888866985104,0.019770733669806678,0.038215085634315735,#39050a,#bb1120
Arhgef15,0.22083723550230702,0.027222140758102878,0.051439869915075175,#38070d,#b6162a
Arid1a,0.997984192513192,0.6416865129658285,0.3692842753975918,#fea45e,#fea45e
Arid1b,0.345124898585671,0.4495083338784152,0.2808934142833611,#587348,#607e4e
Arid5b,0.9994229613204244,0.6415797406127091,0.3670252868459897,#ffa45e,#ffa45e
Arih1,0.26177329512925396,0.25761290771526985,0.9987167188210755,#4342ff,#4342ff
Arl16,0.2026711422827819,0.0038310656837487614,0.029475803845220708,#340108,#c8041d
Arl4a,0.0111512267204891,0.8806190053250648,0.2190812856674581,#03e138,#03e138
Arl4d,0.011378919529760051,0.973302398441206,0.3374139540115378,#03f856,#03f856
Arl5b,0.27135932929868295,0.5333561230357909,0.638408763393403,#4588a3,#4588a3
Armcx3,0.18264903738861543,0.22299641716455568,0.14988245387431282,#2f3926,#647a52
Armcx4,0.18771495467209687,0.4802171350561804,0.8088621492721261,#307ace,#307ace
Armcx5,0.9944689972499517,0.6400049447422568,0.3688960256717882,#fea35e,#fea35e
Arntl,0.2669527431961001,0.23804698215065037,0.9837573435363266,#443dfb,#443dfb
Arpp19,0.5258360633863148,0.36777694430140634,0.15518496594201164,#865e28,#9e6e2e
Arpp21,0.27106969883581633,0.21757867334539213,0.9376372734241536,#4537ef,#4537ef
Asb14,0.2589989366217779,0.2682731928753982,0.9916850122321793,#4244fd,#4244fd
Asic4,0.19505676129667956,0.11052347678443615,0.00837237949973998,#321c02,#c46f08
Asna1,0.9875691681558173,0.6366532149714328,0.3785785079424643,#fca261,#fca261
Aste1,0.9659706459816177,0.6247062299611261,0.3952494246060437,#f69f65,#f69f65
Ate1,0.7615735489879508,0.6444694014786694,0.39402722092094145,#c2a464,#c2a464
Atf3,0.024045283275974678,0.9152323237778945,0.23034984330906264,#06e93b,#06e93b
Atg16l1,0.6687990954741945,0.681573732446477,0.3844984425331139,#abae62,#abae62
Atl2,0.011033503334862955,0.9952377578320849,0.31432913969338294,#03fe50,#03fe50
Atp8b3,0.01018278933527793,0.9965277653010728,0.30959494117336844,#03fe4f,#03fe4f
Atpif1,0.9999178882438757,0.6421833994779755,0.36788313936976735,#ffa45e,#ffa45e
Aven,0.20899355232009267,0.44120768603624316,0.8831309417940761,#3571e1,#3571e1
Avp,0.20664763497110322,0.45022292827654437,0.8529128805418784,#3573d9,#3573d9
Avpi1,0.003745176486773087,0.9351666366830532,0.2583306388549609,#01ee42,#01ee42
B3gnt2,0.2905334661888287,0.26901843850313595,0.9359151788327146,#4a45ef,#4a45ef
B430203G13Rik,0.27009545819229835,0.23856745152632364,0.9939928037193223,#453dfd,#453dfd
BC003331,0.009416828191669016,0.9495970497481003,0.4377772276979495,#02f270,#02f270
Bach1,0.2905334661888287,0.26901843850313595,0.9359151788327146,#4a45ef,#4a45ef
Bag3,0.9957506004476169,0.6411048547403466,0.36874855858804617,#fea35e,#fea35e
Bahcc1,0.2051089274296397,0.0014505926883819063,0.009590616147733292,#340002,#cb0109
Banp,0.1962167585829302,0.108906321952838,0.009111641548123373,#321c02,#c36c09
Bbs1,1.0,0.6424980386794737,0.36683643454750386,#ffa45e,#ffa45e
Bdnf,0.1932794017059788,0.45335760428200406,0.8087498880705104,#3174ce,#3174ce
Birc5,0.9982009368377106,0.6422768561140405,0.3685492197198851,#ffa45e,#ffa45e
Borcs8,0.2653930702588241,0.5038399281593753,0.8158624184767113,#4480d0,#4480d0
Bst1,0.20664763497110322,0.45022292827654437,0.8529128805418784,#3573d9,#3573d9
Btbd2,0.018097922686662906,0.8263862716232887,0.18321408256383614,#05d32f,#05d32f
Btg1,0.009511946832795388,0.9493555794901316,0.4380982062366791,#02f270,#02f270
Btg2,0.011033503334862955,0.9952377578320849,0.31432913969338294,#03fe50,#03fe50
C130073F10Rik,0.5933176899358437,0.6554013806947232,0.4059683252229464,#97a768,#97a768
C2cd4b,0.011033503334862955,0.9952377578320849,0.31432913969338294,#03fe50,#03fe50
Cacna1b,0.28527062132102604,0.48889273752756984,0.819280099077622,#497dd1,#497dd1
Calcrl,0.2671048877241543,0.18749766055115077,0.8366642090377302,#4430d5,#4430d5
Calu,0.20263069650505594,0.0029882796704705896,0.02457239908406461,#340106,#c90318
Camk2a,0.2867096490548014,0.48987259205133354,0.8183397350766156,#497dd1,#497dd1
Capsl,0.0011653572222715936,0.9986854031857095,0.3006139790303201,#00ff4d,#00ff4d
Card6,0.018097922686662906,0.8263862716232887,0.18321408256383614,#05d32f,#05d32f
Cbx1,0.29378873115401477,0.2572197138142557,0.9573933175986978,#4b42f4,#4b42f4
Cc2d1a,0.2867096490548014,0.48987259205133354,0.8183397350766156,#497dd1,#497dd1
Ccar2,0.2026568735003937,0.004029905762342588,0.030320932847900953,#340108,#c8041e
Ccdc137,0.1962167585829302,0.108906321952838,0.009111641548123373,#321c02,#c36c09
Ccdc32,0.1962167585829302,0.108906321952838,0.009111641548123373,#321c02,#c36c09
Ccdc7a,0.0011653572222715936,0.9986854031857095,0.3006139790303201,#00ff4d,#00ff4d
Ccdc93,0.28733167029184276,0.281723379537447,0.9105289267158307,#4948e8,#4948e8
Ccl27a,0.2712230171629399,0.18278042632069902,0.8012997318959125,#452fcc,#452fcc
Ccnk,0.2284902675039389,0.11740618012855981,0.11080333293146032,#3a1e1c,#894743
Ccno,0.20478807326527537,0.4366380421005737,0.8159406272741667,#346fd0,#346fd0
Ccnt1,0.19592151620877893,0.133811922082161,0.27781445608197386,#322247,#61428a
Ccpg1os,1.0,0.6424980386794737,0.36683643454750386,#ffa45e,#ffa45e
Cd1d1,0.25899065041497715,0.4999289201765329,0.8179022261628941,#427fd1,#427fd1
Cd27,0.25667529055848615,0.13390414786589144,0.6330214526083507,#4122a1,#4424a8
Cd5,0.0011653572222715936,0.9986854031857095,0.3006139790303201,#00ff4d,#00ff4d
Cdhr3,0.016226191609968008,0.9718406783364759,0.3335666183454219,#04f855,#04f855
Cdk11b,0.20329360567720725,0.0009141928454937243,0.012707367898370335,#340003,#cb010d
Cds1,0.009699383834657134,0.9455332248414728,0.44381486706283757,#02f171,#02f171
Cdv3,0.27094350960615343,0.2397023651368706,0.9928244042765848,#453dfd,#453dfd
Cebpzos,0.9999178882438757,0.6421833994779755,0.36788313936976735,#ffa45e,#ffa45e
Cecr6,0.20491690573505011,0.434740075383638,0.8133560267927472,#346fcf,#346fcf
Cenpf,0.20423543596953042,0.0062767684482407824,0.00446456547670602,#340201,#c80604
Cenpl,0.4862215258819191,0.3350977526184647,0.13456606165313553,#7c5522,#a06e2c
Cep295,0.9995919057023018,0.6419969427920977,0.36793968942293653,#ffa45e,#ffa45e
Chst14,0.2589989366217779,0.2682731928753982,0.9916850122321793,#4244fd,#4244fd
Ciart,0.2026711422827819,0.0038310656837487614,0.029475803845220708,#340108,#c8041d
Cirh1a,0.1962167585829302,0.108906321952838,0.009111641548123373,#321c02,#c36c09
Cisd2,0.20381759146983494,0.0,0.012359754382299025,#340003,#cc000c
Cited2,0.18771495467209687,0.4802171350561804,0.8088621492721261,#307ace,#307ace
Clcc1,0.20407362595001496,0.010377939524335104,0.0,#340300,#cc0a00
Cldn12,0.3767132317526441,0.43676275265452225,0.7050051596546726,#606fb4,#606fb4
Clec16a,0.2051089274296397,0.0014505926883819715,0.009590616147733292,#340002,#cb0109
Clip2,0.2046750726532549,0.10798147815717678,0.31436288296065795,#341c50,#633498
Clptm1l,0.20389674058195428,0.007108533444086931,0.0036869984528323527,#340201,#c80704
Clrn1,0.9999178882438757,0.6421833994779755,0.36788313936976735,#ffa45e,#ffa45e
Cnnm1,1.0,0.6424980386794737,0.36683643454750386,#ffa45e,#ffa45e
Cnnm4,0.18886030456315323,0.12882208231690948,0.010430812590121838,#302103,#c1840b
Coa3,0.4862215258819191,0.3350977526184647,0.13456606165313553,#7c5522,#a06e2c
Cog1,0.19754866132303217,0.028190779332225437,0.012148781363936751,#320703,#c01b0c
Col10a1,0.2816055989340211,0.2583248706556386,0.938088632156734,#4842ef,#4842ef
Col15a1,0.20198949178231485,0.4342005069580164,0.814804203938455,#346fd0,#346fd0
Comp,0.20664763497110322,0.45022292827654437,0.8529128805418784,#3573d9,#3573d9
Copg2,0.9999178882438757,0.6421833994779755,0.36788313936976735,#ffa45e,#ffa45e
Coq2,0.00906719563011729,0.8517196577068468,0.20459431105146095,#02d934,#02d934
Cox7a2l,0.9999178882438757,0.6421833994779755,0.36788313936976735,#ffa45e,#ffa45e
Cpeb4,0.2115437058143669,0.059774851367877205,0.26695320904811404,#360f44,#8425a7
Crebzf,0.9995919057023018,0.6419969427920977,0.36793968942293653,#ffa45e,#ffa45e
Crlf3,0.9955771246926437,0.6412354691771449,0.3681312485173153,#fea45e,#fea45e
Csnk1a1,0.7606072943679953,0.6449681268056369,0.3936859135057707,#c2a464,#c2a464
Ctf1,0.9957506004476169,0.6411048547403466,0.36874855858804617,#fea35e,#fea35e
Ctnnd1,0.6687990954741945,0.681573732446477,0.3844984425331139,#abae62,#abae62
Cul3,0.3092259975449039,0.4487563400925612,0.29323031433420244,#4f724b,#557b51
Cul9,0.016226191609968008,0.9718406783364759,0.3335666183454219,#04f855,#04f855
Cwc25,0.371281374980774,0.4313649257161075,0.7118507154559099,#5f6eb6,#5f6eb6
Cxadr,0.16946675975439393,0.7679864385068689,0.32782101942916814,#2bc454,#2bc454
Cyp11a1,0.3092259975449039,0.4487563400925612,0.29323031433420244,#4f724b,#557b51
Cyp2t4,0.18771495467209687,0.4802171350561804,0.8088621492721261,#307ace,#307ace
D130040H23Rik,0.2047880732652754,0.4366380421005737,0.8159406272741665,#346fd0,#346fd0
Dars,0.9999178882438754,0.6421833994779755,0.36788313936976746,#ffa45e,#ffa45e
Dbpht2,0.20605275522725128,0.0006365712917039979,0.010176682050092565,#350003,#cb010a
Dck,0.1962167585829302,0.108906321952838,0.009111641548123373,#321c02,#c36c09
Dcun1d3,0.1908201821440913,0.12383842871556114,0.00977801362874711,#312002,#c27e0a
Depdc7,0.7606072943679953,0.6449681268056369,0.3936859135057707,#c2a464,#c2a464
Dhrs7,0.9991479344628488,0.6419488144203632,0.3682345052681238,#ffa45e,#ffa45e
Dhx16,0.9805063723175994,0.6331208147385216,0.3842096210746342,#faa162,#faa162
Diras1,1.0,0.6424980386794737,0.36683643454750386,#ffa45e,#ffa45e
Dlk1,0.0,0.9999999999999998,0.30481290611285194,#00ff4e,#00ff4e
Dlx5,0.9999178882438754,0.6421833994779755,0.36788313936976746,#ffa45e,#ffa45e
Dmxl1,0.9999178882438757,0.6421833994779755,0.36788313936976735,#ffa45e,#ffa45e
Dnaja1,0.009699383834657193,0.9455332248414732,0.4438148670628374,#02f171,#02f171
Dnaja4,0.20418859377128265,0.006590473910147522,0.004375859360417818,#340201,#c80604
Dnajb1,0.009699383834657134,0.9455332248414728,0.44381486706283757,#02f171,#02f171
Dock7,0.9999178882438754,0.6421833994779755,0.36788313936976746,#ffa45e,#ffa45e
Dpm3,0.998434542786755,0.6415566185029062,0.3690212418994903,#ffa45e,#ffa45e
Dpyd,0.286154084086889,0.25727783726538994,0.9755242975433415,#4942f9,#4942f9
Dscc1,0.0011653572222715936,0.9986854031857095,0.3006139790303201,#00ff4d,#00ff4d
Dusp10,0.011033503334862955,0.9952377578320849,0.31432913969338294,#03fe50,#03fe50
Dusp14,0.2094999039876489,0.04147106447980707,0.13115146973828845,#350b21,#aa226b
Dusp16,0.015426626103591733,0.9720622996295493,0.3334824938908903,#04f855,#04f855
Dusp2,0.2666700490615604,0.18564343017115284,0.8310966414691786,#442fd4,#442fd4
Dusp4,0.20491690573505011,0.434740075383638,0.8133560267927472,#346fcf,#346fcf
Dusp6,0.009416828191668957,0.9495970497481007,0.43777722769794936,#02f270,#02f270
Dusp8,0.20779220132131598,0.0033246175207744043,0.011027691753626884,#350103,#c9030b
Dyrk2,0.992446063456356,0.6362946534162078,0.36621249036262565,#fda25d,#fda25d
Edar,0.5933176899358437,0.6554013806947232,0.4059683252229464,#97a768,#97a768
Egflam,0.04701871428527103,0.9796735636238723,0.289967676354041,#0cfa4a,#0cfa4a
Egr1,0.011033503334862955,0.9952377578320849,0.31432913969338294,#03fe50,#03fe50
Egr2,0.011033503334862955,0.9952377578320849,0.31432913969338294,#03fe50,#03fe50
Egr3,0.20899355232009267,0.44120768603624316,0.8831309417940761,#3571e1,#3571e1
Egr4,0.009379045165099338,0.9499668652844413,0.4371213073929277,#02f26f,#02f26f
Eif1a,0.371281374980774,0.4313649257161075,0.7118507154559099,#5f6eb6,#5f6eb6
Eif2b1,0.7686324474611462,0.647555145765018,0.3905725600868955,#c4a564,#c4a564
Eif2s1,0.2032201605731952,0.001286054942622603,0.017690417581018525,#340005,#cb0112
Eif5,0.009699383834657134,0.9455332248414728,0.44381486706283757,#02f171,#02f171
Elavl1,0.21051280381574766,0.10857311138506212,0.07720221575868363,#361c14,#954d37
Epc1,0.2052901819017274,0.1523666644810576,0.1657411120150395,#34272a,#75575f
Ephx2,0.01576590301005968,0.9464500706145882,0.4446157520863122,#04f171,#04f171
Eprs,0.01739639250118277,0.9459418294668688,0.4449069283001994,#04f171,#04f171
Errfi1,0.009699383834657193,0.9455332248414732,0.4438148670628374,#02f171,#02f171
Esm1,0.34446933841461147,0.4338319995605107,0.5012477655399658,#586f80,#586f80
Extl1,0.2046750726532549,0.10798147815717678,0.31436288296065795,#341c50,#633498
F13a1,0.0,0.9999999999999998,0.30481290611285194,#00ff4e,#00ff4e
Fam118a,1.0,0.6424980386794737,0.36683643454750386,#ffa45e,#ffa45e
Fam122a,0.9991479344628488,0.6419488144203632,0.3682345052681238,#ffa45e,#ffa45e
Fam150b,0.48622152588191914,0.3350977526184647,0.13456606165313553,#7c5522,#a06e2c
Fam174b,0.9999178882438757,0.6421833994779755,0.36788313936976735,#ffa45e,#ffa45e
Fam189a2,0.46355534316199976,0.3514477501747288,0.13192557749085806,#765a22,#9f782d
Fam53c,0.29422639801101075,0.49035778397519664,0.817531645969628,#4b7dd0,#4b7dd0
Fam57a,0.018376503626936814,0.8252572127863553,0.18266066772130599,#05d22f,#05d22f
Fam78a,0.2736802266856575,0.23951147885290416,0.9787654025263204,#463dfa,#463dfa
Fbl,0.22895035803804237,0.11660162540799728,0.11484295800269231,#3a1e1d,#884544
Fbxl2,0.9938539117452964,0.6396968050114317,0.369338987170032,#fda35e,#fda35e
Fbxl4,0.20587075428564117,0.1538816977417211,0.1715423945910852,#34272c,#755761
Fbxl6,0.9957506004476169,0.6411048547403466,0.36874855858804617,#fea35e,#fea35e
Fbxo18,0.2480160536818439,0.03345240532359144,0.02717230588306154,#3f0907,#b81914
Fbxo33,0.009416828191668957,0.9495970497481007,0.43777722769794936,#02f270,#02f270
Fbxo34,0.2650809746761912,0.1778975280917776,0.6534649753123477,#442da7,#442da7
Fbxo42,0.19570032105757945,0.111036300751119,0.008492249075388278,#321c02,#c46f08
Fbxw7,0.204319834636022,0.009003438495492786,0.0001351299680050114,#340200,#cc0900
Fdx1l,0.018376503626936814,0.8252572127863553,0.18266066772130599,#05d22f,#05d22f
Fgf8,0.6092689920378657,0.6595696711268747,0.3991859918108623,#9ba866,#9ba866
Fkbp6,0.15945400063758783,0.2656072463802835,0.04483038561435485,#29440b,#69af1d
Flrt3,0.20939954490836754,0.022783791435448605,0.11817320467344357,#35061e,#b81468
Fmr1,0.20329360567720725,0.0009141928454937243,0.012707367898370335,#340003,#cb010d
Fos,0.023611659762268263,0.98199615204586,0.30964507793086626,#06fa4f,#06fa4f
Fosb,0.011033503334862955,0.9952377578320849,0.31432913969338294,#03fe50,#03fe50
Fosl2,0.024295660309575803,0.9805824326732853,0.309545883399183,#06fa4f,#06fa4f
Foxg1,0.5071847674421198,0.7883637129373511,0.34470406789240604,#81c958,#81c958
Foxk1,0.26296838893883767,0.257067207985218,1.0,#4342ff,#4342ff
Foxo1,0.017396392501182946,0.9459418294668683,0.44490692830019957,#04f171,#04f171
Frat2,0.9966561306378102,0.6411903453942028,0.3702773499236475,#fea45e,#fea45e
Frmd6,0.009416828191668957,0.9495970497481007,0.43777722769794936,#02f270,#02f270
Fto,0.20265687350039369,0.004029905762342588,0.030320932847901105,#340108,#c8041e
Fut7,0.0011653572222715936,0.9986854031857095,0.3006139790303201,#00ff4d,#00ff4d
Fxyd2,0.9999178882438754,0.6421833994779755,0.36788313936976746,#ffa45e,#ffa45e
Fzd4,0.26296838893883767,0.2570672079852179,1.0,#4342ff,#4342ff
Fzd5,0.29171467741956175,0.2660007969469997,0.9385397637451312,#4a44ef,#4a44ef
Gabra4,1.0,0.6424980386794737,0.36683643454750386,#ffa45e,#ffa45e
Gadd45b,0.0310163546429933,0.9639759440957386,0.31827200271226674,#08f651,#08f651
Gadd45g,0.9991479344628488,0.6419488144203632,0.3682345052681238,#ffa45e,#ffa45e
Gas2,0.9987899533069219,0.6419198937555215,0.3681494490684514,#ffa45e,#ffa45e
Gata3,0.015426626103591733,0.9720622996295493,0.3334824938908903,#04f855,#04f855
Gatad2b,0.01739639250118277,0.9459418294668688,0.4449069283001994,#04f171,#04f171
Gch1,0.9999178882438754,0.6421833994779755,0.36788313936976735,#ffa45e,#ffa45e
Gcm1,0.9961554288212602,0.6412513640475247,0.3683105308049654,#fea45e,#fea45e
Gcnt2,0.992446063456356,0.6362946534162078,0.36621249036262554,#fda25d,#fda25d
Gdpd5,0.9999178882438757,0.6421833994779755,0.36788313936976735,#ffa45e,#ffa45e
Gemin4,0.21239908125521623,0.4440981619666548,0.8833255746471957,#3671e1,#3671e1
Gimap8,0.1634762030370481,0.7872366916442268,0.3524348460519931,#2ac95a,#2ac95a
Gipc3,0.5933176899358437,0.6554013806947232,0.4059683252229464,#97a768,#97a768
Glce,0.204319834636022,0.009003438495492786,0.0001351299680050114,#340200,#cc0900
Glrx3,0.20198949178231485,0.4342005069580164,0.814804203938455,#346fd0,#346fd0
Glt28d2,0.9851635230379484,0.6352502793336279,0.3805571611548527,#fba261,#fba261
Glyr1,0.1962167585829302,0.108906321952838,0.009111641548123297,#321c02,#c36c09
Gm10130,0.0,0.9999999999999998,0.30481290611285194,#00ff4e,#00ff4e
Gm10184,0.0011653572222715936,0.9986854031857095,0.3006139790303201,#00ff4d,#00ff4d
Gm10250,1.0,0.6424980386794737,0.36683643454750386,#ffa45e,#ffa45e
Gm10696,0.0,0.9999999999999998,0.30481290611285194,#00ff4e,#00ff4e
Gm13889,0.017396392501182946,0.9459418294668683,0.4449069283001996,#04f171,#04f171
Gm14685,0.20387688284612637,0.005570113081596486,0.018321081343872142,#340105,#c70512
Gm20425,0.0011653572222715936,0.9986854031857095,0.3006139790303201,#00ff4d,#00ff4d
Gm21830,0.49422674007168177,0.3415769565173698,0.13796913998259522,#7e5723,#9f6e2d
Gm28036,0.9982608461650976,0.6415910784945894,0.3655700635828433,#ffa45d,#ffa45d
Gm3854,0.2574986106785571,0.27173914757721435,0.9907507418341571,#4245fd,#4245fd
Gm43786,0.18640719319633453,0.5042891160720545,0.8206125350824386,#3081d1,#3081d1
Gm45140,0.0,0.9999999999999998,0.30481290611285194,#00ff4e,#00ff4e
Gm4847,0.022067379836614887,0.9840782241854449,0.30334049471919755,#06fb4d,#06fb4d
Gm7276,0.1907505660715338,0.1382506551702922,0.014382913127270889,#312304,#be890e
Gm7694,0.2891308219390467,0.2624569391840801,0.9488373134583543,#4a43f2,#4a43f2
Gm973,0.20263069650505597,0.0029882796704706546,0.02457239908406454,#340106,#c90318
Gm9925,0.2707100416233607,0.2395331033929038,0.9934817763026801,#453dfd,#453dfd
Gmeb2,0.2743023885138553,0.1753134708132827,0.6506608808702788,#462da6,#462da6
Gmppb,0.2038496019358292,0.46327707854597194,0.8707166639960549,#3476de,#3476de
Gnb1l,0.20845936244421692,0.01659593797904841,0.03519831925656416,#350409,#bd0f20
Gphn,0.2700954581922983,0.23856745152632353,0.9939928037193226,#453dfd,#453dfd
Gpr157,0.2060306873113294,0.15441461246373395,0.1737469063965699,#35272c,#755762
Gpr19,0.20605275522725128,0.0006365712917040632,0.010176682050092489,#350003,#cb010a
Gpr22,0.27766826758713975,0.1939826561432753,0.8178081010964284,#4731d1,#4731d1
Gprc5b,0.27094350960615343,0.2397023651368706,0.9928244042765848,#453dfd,#453dfd
Grasp,0.26296838893883767,0.2570672079852179,1.0,#4342ff,#4342ff
Grb2,0.21239908125521623,0.4440981619666548,0.8833255746471957,#3671e1,#3671e1
Gria1,0.01739639250118277,0.9459418294668687,0.44490692830019946,#04f171,#04f171
Gria2,0.9999178882438757,0.6421833994779755,0.36788313936976735,#ffa45e,#ffa45e
Grin1,0.2877056881875872,0.2493431897696319,0.9150774514253048,#4940e9,#4940e9
Gstm2,0.0,0.9999999999999998,0.30481290611285194,#00ff4e,#00ff4e
Gstm5,0.29422639801101075,0.49035778397519664,0.817531645969628,#4b7dd0,#4b7dd0
Gstp1,0.9999178882438757,0.6421833994779755,0.36788313936976735,#ffa45e,#ffa45e
Gyg,0.27326804723750514,0.21682379904968843,0.925964599669471,#4637ec,#4637ec
H2-DMb1,0.1594540006375877,0.26560724638028355,0.044830385614354776,#29440b,#69af1d
H2-Q10,0.20760020779869257,0.44390886442925354,0.8565597731053336,#3571da,#3571da
Haghl,0.28894378156767253,0.26580533204791057,0.9453094062735172,#4a44f1,#4a44f1
Harbi1,0.28241623192199283,0.250417586808454,0.9264592229622892,#4840ec,#4840ec
Has2,0.2671048877241543,0.18749766055115077,0.8366642090377302,#4430d5,#4430d5
Hexa,0.2038175914698349,0.0,0.012359754382299025,#340003,#cc000c
Hilpda,0.20660524647430314,0.003169519632685037,0.012993315661868388,#350103,#c9030d
Hipk3,0.9999178882438757,0.6421833994779755,0.36788313936976735,#ffa45e,#ffa45e
Hist1h1d,0.24359723990113932,0.17463852169842967,0.7027118331157696,#3e2db3,#3e2db3
Hist1h3i,0.0,0.9999999999999998,0.30481290611285194,#00ff4e,#00ff4e
Hmgcr,0.2529142707237347,0.5037520522308904,0.8155097287655313,#4080d0,#4080d0
Hmha1,0.20587075428564117,0.1538816977417211,0.1715423945910852,#34272c,#755761
Hnrnpf,0.024045283275974678,0.9152323237778945,0.23034984330906264,#06e93b,#06e93b
Hnrnpul1,0.0111512267204891,0.8806190053250648,0.2190812856674581,#03e138,#03e138
Homer1,0.009511946832795388,0.9493555794901316,0.4380982062366791,#02f270,#02f270
Hpn,0.25926651598189465,0.2679106303603084,0.9917031296999135,#4244fd,#4244fd
Hpx,0.0,0.9999999999999998,0.30481290611285194,#00ff4e,#00ff4e
Hras,0.009699383834657075,0.945533224841473,0.44381486706283757,#02f171,#02f171
Hrh2,0.20329380506563796,0.0013834929045795578,0.015744734352324232,#340004,#cb0110
Hrh3,0.9999178882438757,0.6421833994779755,0.36788313936976735,#ffa45e,#ffa45e
Hs6st1,0.9999178882438757,0.6421833994779755,0.36788313936976735,#ffa45e,#ffa45e
Hspa1a,0.1905608833626017,0.12490399980658441,0.009960692653918649,#312003,#c27f0a
Hspa1b,0.19082018214409135,0.12383842871556114,0.009778013628747187,#312002,#c27e0a
Hspb3,0.34459856919285176,0.4345237236544971,0.5030786018473254,#586f80,#586f80
Hsph1,0.9824229750941292,0.6317558306228339,0.37426155117408494,#fba15f,#fba15f
Htr5b,0.5933176899358437,0.6554013806947232,0.4059683252229464,#97a768,#97a768
Ier3,0.272330833038645,0.2275826290707776,0.9730744976994523,#453af8,#453af8
Ifrd1,0.011033503334863014,0.995237757832085,0.31432913969338294,#03fe50,#03fe50
Igf2r,0.01739639250118277,0.9459418294668687,0.44490692830019946,#04f171,#04f171
Ighv5-17,0.1907505660715338,0.1382506551702922,0.014382913127270889,#312304,#be890e
Ikbip,0.28043584435303825,0.2528250776522986,0.9822558686994657,#4840fa,#4840fa
Ikzf1,1.0,0.6424980386794737,0.36683643454750386,#ffa45e,#ffa45e
Il16,0.018097922686662906,0.8263862716232887,0.18321408256383614,#05d32f,#05d32f
Il34,0.19570032105757945,0.111036300751119,0.008492249075388278,#321c02,#c46f08
Il3ra,1.0,0.6424980386794737,0.36683643454750386,#ffa45e,#ffa45e
Ildr1,0.0,0.9999999999999998,0.30481290611285194,#00ff4e,#00ff4e
Ilvbl,0.018849405872330235,0.8232880253231837,0.18136912231145888,#05d22e,#05d22e
Impg2,0.9975979473249357,0.6411815681071205,0.36564682130244464,#fea45d,#fea45d
Ing2,0.2013873217326388,0.024399691712594214,0.006780657878710468,#330602,#c51807
Ipmk,0.009699383834657075,0.945533224841473,0.44381486706283757,#02f171,#02f171
Iqcg,0.9957506004476169,0.6411048547403466,0.36874855858804617,#fea35e,#fea35e
Iqub,0.20265687350039369,0.004029905762342588,0.030320932847901105,#340108,#c8041e
Irf9,0.18666098390281857,0.2084456405296365,0.15006438676276676,#303526,#6a7755
Irs1,0.2052901819017274,0.1523666644810576,0.1657411120150395,#34272a,#75575f
Irs2,0.22645382755110477,0.06956908560404923,0.0754094795920027,#3a1213,#9c3034
Iscu,0.29422639801101075,0.49035778397519664,0.817531645969628,#4b7dd0,#4b7dd0
Itga7,0.04733018085760542,0.9791428230190841,0.2901979999945462,#0cfa4a,#0cfa4a
Itgam,0.27008054541230647,0.21343190253688749,0.9378816377301843,#4536ef,#4536ef
Itgb7,0.04701871428527115,0.9796735636238723,0.289967676354041,#0cfa4a,#0cfa4a
Jade3,0.21712076317941023,0.02297896917067912,0.0397509708727424,#37060a,#b81422
Jag1,0.19737162323990073,0.030818655025380736,0.007872679480602737,#320802,#c41f08
Jdp2,0.009699383834657134,0.945533224841473,0.44381486706283757,#02f171,#02f171
Jmjd1c,0.7686324474611461,0.647555145765018,0.3905725600868955,#c4a564,#c4a564
Jun,0.16946675975439393,0.7679864385068689,0.32782101942916814,#2bc454,#2bc454
Junb,0.011033503334863014,0.995237757832085,0.31432913969338294,#03fe50,#03fe50
Jund,0.009379045165099338,0.9499668652844412,0.4371213073929278,#02f26f,#02f26f
K230010J24Rik,0.20664763497110322,0.45022292827654437,0.8529128805418784,#3573d9,#3573d9
Katnal1,0.2743023885138553,0.1753134708132827,0.6506608808702788,#462da6,#462da6
Kazn,0.27094350960615343,0.2397023651368706,0.9928244042765848,#453dfd,#453dfd
Kcna4,0.9994229613204244,0.6415797406127091,0.3670252868459897,#ffa45e,#ffa45e
Kcnj2,0.345124898585671,0.4495083338784152,0.2808934142833613,#587348,#607e4e
Kcnma1,0.2529142707237347,0.5037520522308904,0.8155097287655316,#4080d0,#4080d0
Kctd12,0.9938539117452964,0.6396968050114317,0.369338987170032,#fda35e,#fda35e
