,trained,yoked,FC,candy
Gjd4,1.6382152408599044,1.297068380690764,0.34114686016914053,X
Gje1,1.8039108082713153,1.3119085158836838,0.4920022923876315,X
Gk,5.709124198106378,5.879141774149907,-0.17001757604352896,X
Gk5,3.1480088492985074,2.5307465819050163,0.6172622673934911,X
Gkap1,3.840306483045991,4.317034961992211,-0.4767284789462196,X
Gkn3,0.7386237217114189,0.0,0.7386237217114189,X
Gla,5.628030538888916,4.938231934097868,0.6897986047910472,X
Glb1,4.192304243859942,4.388473333655327,-0.19616908979538472,X
Glb1l,4.563236476384276,4.251273041389594,0.3119634349946816,X
Glb1l2,1.1819282125827164,1.2106019150665344,-0.028673702483817953,X
Glb1l3,0.16505076059783938,0.5734724992377845,-0.40842173863994513,X
Glcci1,7.454099911484251,7.168524138806258,0.2855757726779933,X
Glce,6.260646482304743,5.827566386466713,0.4330800958380303,X
Gldc,5.4907933601631065,5.482438956777215,0.008354403385891551,X
Gldn,1.9776489886304873,1.73769130329769,0.23995768533279738,X
Gle1,6.568872597143686,6.9937950602521886,-0.42492246310850224,X
Glg1,9.250705240243548,9.059553839799861,0.19115140044368673,X
Gli1,1.6777286465451862,1.6258815062933352,0.051847140251851,X
Gli2,2.2648432780144994,2.5631925718835364,-0.2983492938690371,X
Gli3,2.7215900163094084,2.487927845052166,0.23366217125724242,X
Glipr1,0.5889549754223734,0.492170989560976,0.09678398586139741,X
Glipr1l2,1.1651360428546886,0.5731235716851689,0.5920124711695197,X
Glipr2,1.6455077104594766,0.7979431363578335,0.8475645741016431,X
Glis1,1.1903706490291541,1.9680891353726915,-0.7777184863435374,X
Glis2,4.990645967349121,5.07692692975946,-0.08628096241033933,X
Glis3,7.2148184272132,6.936699296162993,0.27811913105020736,X
Glmn,4.1410877263398325,3.9260271141600853,0.21506061217974715,X
Glmp,5.797572800345517,5.7893005707325855,0.00827222961293117,X
Glo1,7.982818316332597,8.073579511111094,-0.09076119477849609,X
Glod4,5.875655362080448,6.058989363409078,-0.18333400132862998,X
Glp2r,2.5177614441066596,3.4612962531774567,-0.9435348090707971,X
Glra2,4.245400403693671,3.9937857634756218,0.2516146402180497,X
Glra3,0.0,0.5866904210523277,-0.5866904210523277,X
Glra4,0.48484358991603616,0.0,0.48484358991603616,X
Glrb,8.056097113642277,8.233972549134924,-0.17787543549264662,X
Glrp1,0.19556274818731573,0.4857910674557839,-0.29022831926846815,X
Glrx,4.770322074135846,3.8852372988033554,0.8850847753324906,X
Glrx2,7.2681480513199,7.55751517930192,-0.28936712798202,X
Glrx3,5.863413733785744,6.1384097848111985,-0.27499605102545477,X
Glrx5,5.891107121945057,6.04089145125188,-0.14978432930682306,X
Gls,9.60510058799813,9.558211716324074,0.04688887167405653,X
Gls2,5.612904556023855,5.6994398382027365,-0.08653528217888162,X
Glt1d1,5.937667104768674,6.228477367496395,-0.2908102627277209,X
Glt28d2,1.9864605429499451,2.313828398052872,-0.3273678551029269,X
Glt8d1,6.473695252281768,6.639992790145558,-0.1662975378637901,X
Glt8d2,4.61481259336934,4.0166524920228115,0.5981601013465285,X
Gltp,3.8532122377680427,4.1124075233304,-0.25919528556235694,X
Gltscr1,6.846331178306635,6.910645489273999,-0.0643143109673634,X
Gltscr1l,8.069866188692599,7.947189147804867,0.12267704088773179,X
Gltscr2,7.586936904459054,7.4840524987602715,0.10288440569878254,X
Glud1,8.574283014466179,8.454478559042686,0.11980445542349294,X
Glul,10.345024271569516,10.100028071822399,0.24499619974711706,X
Glyat,0.816311877904004,1.6383322047323576,-0.8220203268283537,X
Glyctk,3.2418800399525356,3.4789905907765792,-0.23711055082404364,X
Glyr1,8.626236836380713,8.77039863362139,-0.14416179724067746,X
Gm1000,0.31315767490505586,0.37163336215257564,-0.05847568724751978,X
Gm10020,1.411700658181835,0.6786310188220549,0.7330696393597801,X
Gm10031,1.7168293271233113,1.455876905178961,0.2609524219443502,X
Gm10032,1.4036735745888587,1.2313093906218857,0.17236418396697295,X
Gm10037,1.7427141541993203,2.121228605309867,-0.3785144511105467,X
Gm10053,6.720534223794536,6.732185528965577,-0.011651305171041848,X
Gm10073,0.12484147122227747,0.09193017002669761,0.03291130119557986,X
Gm10097,1.6130736835038153,0.8338702208618983,0.779203462641917,X
Gm10110,1.3622757481270367,1.2835977327636778,0.07867801536335883,X
Gm10113,0.46069504554126844,0.09193017002669761,0.3687648755145708,X
Gm10118,1.5379684424026885,1.4100105271542203,0.12795791524846822,X
Gm10130,0.17960622856485187,0.36540205254185093,-0.18579582397699906,X
Gm10131,0.9632055848380272,1.383971716382583,-0.4207661315445559,X
Gm10134,2.025294771899609,1.282592971566146,0.7427018003334629,X
Gm10139,0.23789788659643007,0.0,0.23789788659643007,X
Gm10146,4.596794955942376,3.7290692522152553,0.8677257037271207,X
Gm10160,1.0274705959594401,1.2655239401274117,-0.23805334416797153,X
Gm10184,0.0,1.1235971450739406,-1.1235971450739406,X
Gm10197,1.2235465057929855,0.21021231871789312,1.0133341870750925,X
Gm10203,0.2595700881452254,0.9496791510651649,-0.6901090629199395,X
Gm10217,1.2923982771034388,2.1839520499365235,-0.8915537728330847,X
Gm10250,0.8730445524320865,2.6220837996757953,-1.7490392472437089,X
Gm10251,0.27627143428917234,0.504571093196954,-0.2282996589077817,X
Gm10260,0.9232692335425803,0.1582722654445699,0.7649969680980104,X
Gm10263,0.27099396460572595,0.39060377577313504,-0.1196098111674091,X
Gm10269,1.411742171864804,0.21021231871789312,1.201529853146911,X
Gm10271,0.5813156853531548,0.49986302760656737,0.08145265774658744,X
Gm10273,1.2107565490463505,0.0,1.2107565490463505,X
Gm10277,1.6111196728121089,0.8602799276083465,0.7508397452037624,X
Gm10282,1.165259250166651,0.7480543257755284,0.41720492439112256,X
Gm10295,0.12484147122227747,0.6037164489537322,-0.47887497773145477,X
Gm10300,0.4974919698099454,0.0,0.4974919698099454,X
Gm10308,2.1372580375970163,0.6944929834738439,1.4427650541231722,X
Gm10309,0.6174107041138711,0.7876701937709178,-0.17025948965704674,X
Gm10330,2.8106912911824504,2.5484958564530373,0.2621954347294131,X
Gm10337,0.7111962666009793,1.4671748664033215,-0.7559785998023422,X
Gm10340,0.20025347005490726,0.21021231871789312,-0.009958848662985853,X
Gm10382,3.185283066649386,3.387641974708009,-0.20235890805862278,X
Gm10401,0.1679524546434203,0.6368600312647678,-0.46890757662134747,X
Gm10409,0.4411780088970534,0.6116506356395596,-0.17047262674250618,X
Gm1043,5.935051793099229,5.900461427342158,0.03459036575707053,X
Gm10447,2.9096695579796683,2.5016578976294293,0.40801166035023906,X
Gm10451,2.2256112884408883,2.3921014810227605,-0.16649019258187225,X
Gm10490,0.3872494785944081,0.9472324045738781,-0.55998292597947,X
Gm10491,0.4341322231639654,0.28914212399865963,0.14499009916530575,X
Gm10518,0.13711539949926976,0.0,0.13711539949926976,X
Gm10521,1.8074453454731048,1.9706227881904894,-0.16317744271738466,X
Gm10563,1.2222826813333187,1.360490042387929,-0.13820736105461018,X
Gm10570,0.14866624505792322,0.730585591688348,-0.5819193466304248,X
Gm10591,0.6539090516653339,0.4569858594659384,0.19692319219939547,X
Gm10600,8.011910298343876,8.345130927410409,-0.33322062906653294,X
Gm10604,1.6317621487826912,0.8645155675164649,0.7672465812662264,X
Gm10608,0.8686474060623146,1.446930402479656,-0.5782829964173415,X
Gm10638,2.4385619923384545,1.2214438482173315,1.217118144121123,X
Gm10639,0.36191030073959635,1.207792924579768,-0.8458826238401718,X
Gm10642,0.22903206882760932,0.1582722654445699,0.07075980338303942,X
Gm10643,2.2963133855982685,3.260844792142924,-0.9645314065446557,X
Gm10644,1.73092175727307,3.1718882399596686,-1.4409664826865987,X
Gm10645,3.4072042060274708,1.9935257657203722,1.4136784403070985,X
Gm10647,0.6810969554915162,0.4177575407174123,0.2633394147741039,X
Gm10662,0.590640604291415,0.7322737948704888,-0.14163319057907386,X
Gm10668,0.07301464222405545,0.48769111228129275,-0.4146764700572373,X
Gm10681,0.12484147122227747,0.5137606413494459,-0.3889191701271684,X
Gm10696,0.1112956576125442,0.13200413434365685,-0.020708476731112646,X
Gm10709,1.0051668780188612,2.148142232610504,-1.142975354591643,X
Gm10717,0.6922078634250808,0.5498471999644298,0.14236066346065102,X
Gm10718,0.3484478957725969,0.0,0.3484478957725969,X
Gm10719,0.12484147122227747,0.2778890782630175,-0.15304760704074005,X
Gm10720,0.4403502207700325,0.07441344884356377,0.36593677192646873,X
Gm10721,0.7896601047438689,0.9229338905410193,-0.13327378579715032,X
Gm10750,1.2970938603771929,0.8136718745696822,0.4834219858075107,X
Gm10762,2.2431975981726193,1.6408292018438202,0.6023683963287991,X
Gm10767,2.4865871179444405,3.135306151663187,-0.6487190337187463,X
Gm10775,1.124635111154105,1.1665625602578082,-0.04192744910370316,X
Gm10778,1.5089747703693677,2.3146124428495205,-0.8056376724801528,X
Gm10797,0.8373172401967359,0.5762067670829343,0.26111047311380164,X
Gm10800,1.352119751323043,1.855702522743541,-0.5035827714204981,X
Gm10840,0.29279392586569775,0.09193017002669761,0.20086375583900012,X
Gm10842,0.5516342753589986,0.5307905478502285,0.02084372750877006,X
Gm10845,0.48634973125202596,0.040073964316959254,0.4462757669350667,X
Gm10912,1.912461245383821,2.627566644633186,-0.7151053992493648,X
Gm10941,1.0656524868738741,0.6759293929301128,0.38972309394376137,X
Gm10964,0.1112956576125442,0.2699013740708193,-0.15860571645827512,X
Gm10974,0.6970827964542906,0.9981629192419647,-0.30108012278767404,X
Gm10985,0.8292518606410686,1.2364769144207708,-0.4072250537797022,X
Gm11011,0.8940312594887638,0.1582722654445699,0.735758994044194,X
Gm11027,0.6740465087236678,1.0633680738415112,-0.38932156511784344,X
Gm11032,0.5921075451127655,0.4949969597038317,0.09711058540893386,X
Gm11042,0.0,0.5671790226197976,-0.5671790226197976,X
Gm11060,0.2595700881452254,0.0,0.2595700881452254,X
Gm11110,1.9311696423497495,0.9615136289430145,0.969656013406735,X
Gm11127,1.280898222858943,2.3654481031958157,-1.0845498803368727,X
Gm11149,2.807663990574342,2.765257052146206,0.04240693842813581,X
Gm11214,0.8423864766348055,0.7700406310993325,0.07234584553547296,X
Gm1123,0.29780954346438204,0.0,0.29780954346438204,X
Gm11273,0.26400937708804095,0.0,0.26400937708804095,X
Gm1141,0.44066655842760094,1.3784848436698784,-0.9378182852422775,X
Gm11437,0.3111163533584595,0.16893288033491546,0.14218347302354403,X
Gm11444,0.5435415280284623,0.26272831427871185,0.2808132137497505,X
Gm11559,0.6515453610260695,0.9029933477151011,-0.25144798668903157,X
Gm11627,0.9278222247364388,0.1582722654445699,0.7695499592918689,X
Gm11744,2.447859144318145,2.500307723546872,-0.05244857922872681,X
Gm11808,7.597485780026526,7.456093065223516,0.1413927148030103,X
Gm11985,1.7333965358162915,2.0363262434541505,-0.302929707637859,X
Gm12057,0.0,0.5072005799492538,-0.5072005799492538,X
Gm12185,0.12484147122227747,0.543617108901188,-0.4187756376789105,X
Gm12216,3.3652901897086984,3.2384094505404923,0.12688073916820608,X
Gm12253,1.1456007201612788,1.0108287361069204,0.13477198405435842,X
Gm12258,5.140448191514518,6.146060300649474,-1.0056121091349555,X
Gm12353,0.49230768203992364,0.6684928540361526,-0.1761851719962289,X
Gm12394,6.802186581201746,6.97455090956823,-0.1723643283664842,X
Gm12689,1.342436952574739,1.5018384798246949,-0.15940152724995582,X
Gm12789,1.619768294259127,1.0813546935232978,0.5384136007358291,X
Gm12790,0.06410075727521433,0.09193017002669761,-0.027829412751483276,X
Gm1305,0.9075011552871037,0.5585130849788483,0.3489880703082554,X
Gm13083,0.561311282211001,0.2889917380568233,0.2723195441541777,X
Gm13090,0.6784221295898321,0.48769111228129275,0.1907310173085393,X
Gm13199,1.923110825584918,1.1671171592562322,0.7559936663286859,X
Gm13212,0.5038617541862839,0.232711885096455,0.27114986908982885,X
Gm13304,2.109612137892769,1.8386762583744451,0.2709358795183239,X
Gm13305,2.0693663693638804,1.2839382268697297,0.7854281424941507,X
Gm13306,2.481837325145184,2.9615889067686303,-0.4797515816234461,X
Gm13420,1.092839690732288,0.32720514577948534,0.7656345449528026,X
Gm13547,0.7436452007872454,0.8049306462152707,-0.061285445428025276,X
Gm13889,9.748017358754023,8.282925606649439,1.465091752104584,X
Gm14025,1.061453417789147,2.4887102198691795,-1.4272568020800325,X
Gm14137,2.8443739284062213,2.9731407781524015,-0.12876684974618025,X
Gm14214,0.45860661164941824,0.040073964316959254,0.418532647332459,X
Gm14226,4.051244207506424,4.3454500758417405,-0.29420586833531637,X
Gm14288,0.6258885363114013,0.9260941738220207,-0.30020563751061946,X
Gm14295,4.271720896873242,4.6111623371772295,-0.3394414403039878,X
Gm14296,6.817966973021299,6.908934769257278,-0.0909677962359785,X
Gm14305,5.580174989570561,5.655370337916544,-0.07519534834598307,X
Gm14306,3.931687006808274,4.202602882831552,-0.2709158760232775,X
Gm14308,0.8730751738088051,1.3433377252621466,-0.4702625514533415,X
Gm14322,1.6725330900385242,1.394107554983183,0.2784255350553413,X
Gm14325,4.24955934870407,4.4059419392496535,-0.1563825905455838,X
Gm14326,5.59255859385234,5.548844117977158,0.0437144758751824,X
Gm14327,2.8888905744401114,2.4226681457123043,0.46622242872780717,X
Gm14391,4.384848895262323,5.151396865918793,-0.76654797065647,X
Gm14393,1.0184757187367341,0.232711885096455,0.7857638336402791,X
Gm14399,4.629004184832334,4.251512673958207,0.37749151087412613,X
Gm14401,0.0,0.6365491649715577,-0.6365491649715577,X
Gm14403,2.7681725475675,2.4543604136589674,0.3138121339085327,X
Gm14406,0.377239507912148,0.0,0.377239507912148,X
Gm14409,0.23613712883482169,0.040073964316959254,0.19606316451786243,X
Gm14410,3.0544506843019446,3.788713960179608,-0.7342632758776633,X
Gm14412,1.7239362113499603,1.188201556183334,0.5357346551666264,X
Gm14418,3.4940416812717636,4.0430109840858925,-0.5489693028141289,X
Gm14419,2.2146774891188263,2.5742449222166885,-0.3595674330978622,X
Gm14434,1.1445673641812828,1.407906895999071,-0.26333953181778824,X
Gm14435,1.976886069733835,1.3889172839512363,0.5879687857825988,X
Gm14440,4.090696827063563,4.739326547156563,-0.648629720093,X
Gm14443,4.242402791924333,4.546366500000633,-0.30396370807630024,X
Gm14444,0.9142579698447338,1.0332185678516603,-0.11896059800692649,X
Gm14569,1.0187214092070849,0.48810139698091065,0.5306200122261742,X
Gm14685,3.0782200029784286,1.1211627527480887,1.9570572502303398,X
Gm14698,5.049912131537093,4.897302692358483,0.15260943917860992,X
Gm14862,0.33736886955417705,0.9030406323789454,-0.5656717628247683,X
Gm15319,2.008882007840583,1.5544421361579979,0.45443987168258526,X
Gm15440,4.936067451003779,5.156233149869032,-0.2201656988652534,X
Gm15446,5.882583244469756,6.289137554020154,-0.4065543095503985,X
Gm156,0.12484147122227747,0.3382746580907569,-0.21343318686847945,X
Gm15737,1.593341708250553,0.7999138271629483,0.7934278810876046,X
Gm15800,10.077167893363608,10.02585285499591,0.05131503836769902,X
Gm1604a,2.3767675512167843,2.2494378224349605,0.1273297287818238,X
Gm1604b,0.621253752501598,0.5498471999644298,0.07140655253716821,X
Gm16181,0.8562181334051961,1.0534089782368523,-0.19719084483165616,X
Gm16223,2.4900795895215757,3.0120616364735695,-0.5219820469519938,X
Gm16253,1.1741567266658643,2.0601719003323664,-0.8860151736665021,X
Gm16286,7.433862221840551,7.568704002940987,-0.13484178110043654,X
Gm16314,2.486749125836449,2.314805899544116,0.17194322629233305,X
Gm16427,0.239850052692184,0.13200413434365685,0.10784591834852716,X
Gm16432,2.57667777967033,3.1537308123052377,-0.5770530326349075,X
Gm16485,2.7715483624370734,3.1464338276410473,-0.3748854652039739,X
Gm16494,0.3812910757638823,0.0,0.3812910757638823,X
Gm16503,0.4847821947885476,0.8443454216315714,-0.35956322684302383,X
Gm16505,0.20025347005490726,0.3273502303647165,-0.12709676030980924,X
Gm1673,4.380243268049222,5.080965587550989,-0.7007223195017671,X
Gm16867,5.587435117994197,5.855066370295404,-0.2676312523012072,X
Gm17018,4.944393953341796,5.035937154698671,-0.09154320135687488,X
Gm17067,0.7306016261966157,0.31346199926852775,0.417139626928088,X
Gm17174,0.5374716809601761,0.6080537111220873,-0.07058203016191122,X
Gm17305,0.5468286250157858,0.1582722654445699,0.38855635957121587,X
Gm17324,1.6217388479548855,0.3258273706907146,1.2959114772641709,X
Gm17333,1.0006176874719932,0.86197080112603,0.13864688634596323,X
Gm17334,2.016260681802795,1.3386793396366379,0.6775813421661572,X
Gm17349,1.3802784239842658,1.975968468068028,-0.5956900440837622,X
Gm17359,0.45929304613290733,0.1582722654445699,0.30102078068833743,X
Gm17374,2.13961873862337,2.5096474891877913,-0.3700287505644213,X
Gm17402,1.5486300309454892,1.5528779860189896,-0.004247955073500398,X
Gm17409,1.4026913921805588,0.5611417750949133,0.8415496170856456,X
Gm17509,1.4403290011385317,1.3752411565514902,0.06508784458704153,X
Gm17541,0.31315767490505586,0.2671773133184337,0.045980361586622165,X
Gm17546,0.37022410560682767,0.2778890782630175,0.09233502734381016,X
Gm17555,5.897257096869229,6.012304970856171,-0.11504787398694205,X
Gm17567,0.47654274480277936,0.51084489665943,-0.03430215185665064,X
Gm17571,1.5343297948169021,1.9685317366648043,-0.4342019418479022,X
Gm17604,0.17131000647415418,0.39386089742908625,-0.22255089095493208,X
Gm17606,1.4262339906648276,1.9073840514265763,-0.4811500607617487,X
Gm17615,3.558413289297641,4.569576591770419,-1.0111633024727782,X
Gm17631,0.4832116876317823,0.8145203690156794,-0.3313086813838971,X
Gm17641,1.312844625062846,0.8828767208277352,0.4299679042351109,X
Gm17655,2.225819779994202,2.0256882145979236,0.20013156539627852,X
Gm17660,0.5078673100773883,0.10445604883414199,0.4034112612432463,X
Gm17669,0.52051876340673,0.0,0.52051876340673,X
Gm17732,0.6935762700537854,0.0,0.6935762700537854,X
Gm18025,1.2854256571285272,1.3109681167111014,-0.025542459582574173,X
Gm1818,1.0387098628414946,2.3739281029956234,-1.3352182401541288,X
Gm19345,1.1891525636428684,0.5285108626205989,0.6606417010222695,X
Gm19410,0.7292513258068732,0.5360396894086077,0.19321163639826555,X
Gm19426,0.6319319449503193,0.0,0.6319319449503193,X
Gm1968,0.8057444082814823,0.7997922804092212,0.00595212787226107,X
Gm19684,0.06410075727521433,0.47524885259309996,-0.41114809531788565,X
Gm2000,3.974585529246301,3.5684996478904054,0.4060858813558954,X
Gm2004,0.7338424363313535,1.3945926695219752,-0.6607502331906218,X
Gm2026,3.2625726948350193,5.034466102814889,-1.7718934079798698,X
Gm20379,1.5000679327263906,1.1286049457111218,0.3714629870152688,X
Gm20388,4.673761187425431,7.061080873945916,-2.3873196865204855,X
Gm20390,5.320747493155375,5.1302555419781,0.19049195117727535,X
Gm20403,0.34079922602890544,0.16634361887026136,0.17445560715864408,X
Gm20422,1.9031016256708093,1.657263672458219,0.24583795321259028,X
Gm20425,0.5797742233915866,1.0857421901800823,-0.5059679667884958,X
Gm20431,4.012066126664705,4.07621812365288,-0.06415199698817453,X
Gm20449,2.8563456334175674,2.4910856272896686,0.3652600061278988,X
Gm20458,1.9100553240428915,1.8890858400089579,0.020969484033933616,X
Gm20479,2.2035746521407162,2.00055352355059,0.20302112859012622,X
