,R,G,B,hex_val,hls_val
Actr3,0.0620107731715341,0.000537235373080878,0.34173930113080275,#100057,#2500cc
Adamts1,0.0002060293298933944,0.05556750054301933,0.2552392230411854,#000e41,#002ccc
Adamts10,0.4298631671677717,0.8301689961404408,0.3965583904166947,#6ed465,#6ed465
Adamtsl5,0.5512095368526424,0.7039929866625748,0.05243330696203677,#8db40d,#95be0e
Adgra2,0.963374583330821,0.17076877441070834,0.24799065043222,#f62c3f,#f62c3f
Adrb1,0.04294684204051765,0.034535586572586666,0.3674515928348516,#0b095e,#1612ba
Agpat4,0.4078695785318116,0.9701635317037312,0.13431771316451813,#68f722,#68f722
Agpat9,0.03711065451515908,0.017379667749422623,0.36213399125094387,#09045c,#1409c3
Ahr,0.8017879138892353,0.35195359517311303,0.5490018063056173,#cc5a8c,#cc5a8c
Ahsa2,0.49296906602523416,0.7414137786373053,0.7033562283865883,#7ebdb3,#7ebdb3
Aif1,0.6141845087803617,0.4867208107556927,0.8175338126984562,#9d7cd0,#9d7cd0
Aim1l,0.3170529960592111,0.45516278791688564,0.6358200499272607,#5174a2,#5174a2
