"","143B-CA1-1","143C-CA1-1","143D-CA1-3","144A-CA1-2","144B-CA1-1","144C-CA1-2","145A-CA1-2","145B-CA1-1","146A-CA1-2","146B-CA1-2","146C-CA1-4","147C-CA1-3","148A-CA1-3"
"1810043H04Rik",7.29843598342833,7.22594000860819,7.10239512736421,6.87946650215859,7.05510397904024,6.98723145933951,7.18435590081944,6.82214659441162,7.17398695114871,6.94173533926319,7.34000444872462,7.05970806808056,7.2276976664687
"1810049J17Rik",6.49579787009552,6.86377922763134,7.23606178770095,7.1684133821188,7.16458527110118,7.01673100981523,7.11967767713361,6.49579787009552,7.1081465041234,6.94173533926319,7.11232309904653,7.14957284415071,7.14199762406876
"1810055G02Rik",7.45839341121202,7.60550947893088,7.44479101360973,7.43060988985053,7.56976006377339,7.29507377208815,7.51701166802721,7.21948148122429,7.3555271376404,7.5238899261211,7.62867599342501,7.44501314780186,7.52033108468286
"1810062G17Rik",6.49579787009552,6.49579787009552,6.49579787009552,6.62402240560936,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.71538031853513,6.49579787009552
"2010005H15Rik",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.8950690828684,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552
"2010107E04Rik",8.09347548828045,8.04297546446205,7.83101257811166,7.87140969086566,7.96621871539735,7.72894347195863,7.94859271807133,7.59040670212331,8.12714724886662,7.60939885947167,7.51404313570153,7.67336908011815,8.065662885226
"2010107G23Rik",7.04069771613907,7.37337577592954,7.7520205723279,7.47069293910404,7.32841733109298,7.24825691300802,7.48163543887719,7.12413970565484,7.66160757476282,7.12398786741141,7.42195021061599,7.33516930596467,7.34152722165949
"2010109I03Rik",6.88223822446972,6.75635165385186,6.49579787009552,6.83438220563227,6.96044877953878,6.67028076038111,6.49579787009552,6.65923294886799,6.83722592006268,6.81174830882594,7.68837732285279,6.74926852104004,6.93918867259013
"2010111I01Rik",7.47277656477723,7.75954510787414,7.55227238639945,7.69769759499458,7.82021060635621,7.66667127326742,7.82285080330718,7.55643557478894,7.82756152694579,7.58875989074768,7.98769669126986,7.4606655603237,7.75504688866213
"2010300C02Rik",11.0981491645225,11.4071935194721,11.1261334532865,11.1092889260522,11.3138100845297,11.0691823216039,11.2480218246994,11.4057339010025,11.1743393268575,11.343119254775,11.2233402477197,11.118043781821,11.3035897270448
"2010315B03Rik",7.39823427179015,7.29667096706851,7.39765483692948,7.26680597938155,7.17870933970668,7.46508995417797,7.02712671950774,7.7054052342835,7.21431844399616,7.35025075466717,7.51404313570153,7.3260423908396,7.2276976664687
"2200002D01Rik",6.84164615003661,6.49579787009552,6.49579787009552,6.49579787009552,6.83963608371709,6.49579787009552,6.75214757851045,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.59291658050793
"2210010C04Rik",6.74064158569857,6.75635165385186,6.49579787009552,6.83438220563227,6.49579787009552,6.49579787009552,6.49579787009552,6.77857424902541,6.49579787009552,6.49579787009552,6.49579787009552,6.67514379042013,6.49579787009552
"2210011C24Rik",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.92683275068942,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552
"2210013O21Rik",6.9837441484351,7.34865890503756,7.13861070179692,7.1684133821188,7.26988454121065,7.28595331348967,7.38899015186182,6.8604736196279,7.40228266441694,6.94173533926319,7.29550142349022,7.2979706178227,7.23384718795611
"2210016F16Rik",7.51453140695503,7.1796747796,7.61103906371644,7.43060988985053,7.61893086698951,7.47235872256205,7.31645011195911,7.44594494299806,7.48841904061524,7.0839867615759,7.58129600609871,7.2979706178227,7.41202827426548
"2210016L21Rik",8.57199726279537,8.40727643910627,8.69276568374537,8.62679909467606,8.51559312117226,8.59267849858752,8.61869304914137,8.18198979468218,8.74170196560207,8.2346030789039,8.23197611628439,8.46012925380856,8.53305977086335
"2210017I01Rik",6.79548982303479,6.49579787009552,6.49579787009552,6.49579787009552,6.63644598465418,6.74240401765161,6.64393114422244,6.49579787009552,6.49579787009552,6.7194313294023,8.27531228080667,6.71538031853513,6.49579787009552
"2210408I21Rik",7.31600909992096,7.34865890503756,7.3730100810064,7.02173797689843,6.93899759569089,7.19802983134097,7.17663005016052,6.8604736196279,7.03378122631602,7.23029084969693,7.01278328264206,7.13755106254116,7.090374045343
"2210418O10Rik",7.24298406954219,7.11218438557131,7.51085960481822,7.14435747025963,7.26988454121065,7.36425821792158,6.96240581415973,7.03499686987992,7.40228266441694,7.45386765724088,7.17016206394379,7.36191041853067,7.22149160034117
"2300009A05Rik",6.88223822446972,7.25509643204826,7.1727729070154,6.9196841735923,7.1045846882695,6.92190198795834,7.12814901570988,6.92683275068942,7.19446617395233,7.04088633839331,7.65898932007659,6.96849097750439,7.05862341615988
"2310009B15Rik",7.11599213364599,6.92032560102507,6.49579787009552,7.1684133821188,7.19252654520714,7.12039885557248,7.00650132432198,7.54482341311915,7.1081465041234,6.94173533926319,6.49579787009552,7.05970806808056,7.16961603332789
"2310011J03Rik",7.36638482225402,7.58675921098335,7.42156304466277,7.47848562777278,7.67322755875349,7.62485742827053,7.63739136988459,7.48436430779128,7.51529044172987,7.23029084969693,7.5973587961675,7.5766188960993,7.51608143874306
"2310022A10Rik",7.51453140695503,7.49722989886988,7.84611622015547,7.37097485246013,7.56976006377339,7.81313905175717,7.34751270250804,7.82603695009065,7.37142360689043,7.47784845856316,7.42195021061599,7.56979775930622,7.66142019903997
"2310022B05Rik",7.78401158151331,7.49722989886988,7.42156304466277,7.55279292923142,7.98876361190659,7.58748209049625,7.61097304667068,8.25614485153949,7.80823626086377,7.62959197571204,7.27219224182236,7.87801440864513,7.57779366438279
"2310030G06Rik",6.49579787009552,6.49579787009552,6.711644289244,6.62402240560936,6.49579787009552,6.84412965879224,6.67718355477534,6.49579787009552,6.73750497357525,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552
"2310033P09Rik",7.50083567119441,7.60550947893088,7.6482533561138,7.28687557770729,7.56130309531011,7.32177143509204,7.56520702622874,7.52113648793135,7.554119692071,7.29275540227819,7.36130789783303,7.35309994457856,7.44044001501142
"2310035C23Rik",7.99682072463758,8.33313366052356,8.09935540473001,8.20757132840724,8.30853413587857,8.27365180536649,8.15346666823753,8.41868592935319,8.29084542635934,8.32278951915995,8.66061384127441,8.14454253811019,8.55655803447712
"2310036O22Rik",7.91845568145813,7.81356870587708,7.91858398948317,8.0562167702918,7.83958773154295,7.80807409953695,8.03797099145009,7.94990637985256,8.20496389305266,7.54603613023556,7.9318826926628,7.93187971464394,8.03289366423357
"2310039H08Rik",7.01303867355915,6.86377922763134,6.49579787009552,6.71774345576474,6.49579787009552,6.90388410336966,6.72986324462177,6.49579787009552,6.83722592006268,6.49579787009552,6.49579787009552,6.71538031853513,6.90652696704488
"2310057J18Rik",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.66681042479046,6.7194313294023,6.49579787009552,6.49579787009552,6.63311855883057
"2310057M21Rik",7.09200832156635,7.68556228107328,7.39765483692948,7.50144769378563,7.47199417971912,7.60010783833031,7.32276621369768,7.61237765568408,7.41727685682117,7.19678136796494,7.17016206394379,7.53489966416562,7.59356498696557
"2310061I04Rik",7.99682072463758,7.89320137054454,7.90447504156617,7.93163510335935,7.99986780269873,7.84792394840582,8.04388153708009,7.87730940670821,8.08242245619153,7.82791806770937,7.9318826926628,7.88800968315846,7.76492846346067
"2410002F23Rik",8.17549720611394,8.2232885125338,7.46738814942874,8.26748221396726,8.16904566767944,7.95485144400792,8.15346666823753,8.35952025835966,8.18424271989658,8.07581355297592,7.88509254333539,8.18734783330942,8.10475245897435
"2410004B18Rik",7.22347277205135,7.51791850500525,7.48939808881358,7.50144769378563,7.7458927219391,7.18751033917631,7.35959087621555,7.18304848301829,7.59134555491809,7.50117411775604,7.2231171426069,7.38775940474135,7.42160882088604
"2410004P03Rik",6.84164615003661,6.86377922763134,7.3730100810064,6.87946650215859,7.00053461083326,6.95576696601973,6.72986324462177,7.10314809346252,6.91347642643189,6.81174830882594,6.69209571606559,6.80603607174628,6.85829708703992
"2410015M20Rik",7.64112256681079,7.49722989886988,7.42156304466277,7.60810284993719,7.68074003749613,7.19802983134097,7.48677861273963,7.40566647805171,7.554119692071,7.32205681471338,7.2231171426069,7.26877321891349,7.52876944074336
"2410016O06Rik",7.26195625087524,7.54806861909901,7.61103906371644,7.26680597938155,7.41356758589416,7.28595331348967,7.53660299498712,7.3028460937132,7.57910452753276,7.0839867615759,6.93339246058043,7.45287591446637,7.2981253039917
"2410089E03Rik",8.17549720611394,8.50671907655292,8.81305393555198,8.35895765735895,8.54409719042066,8.73366028108686,8.40436674370783,8.46002661847557,8.34083527534558,9.09226806396835,8.69163202142346,8.63174918810458,8.43265097107061
"2410131K14Rik",7.47277656477723,7.60550947893088,7.98653069882936,7.73958645416135,7.9017368246429,7.98110831190698,7.75964578065046,7.92624062416604,7.68392514452848,7.90681411813617,7.11232309904653,7.67948318443934,7.7517315369787
"2410137M14Rik",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.83527430753766,6.62265538798179,6.49579787009552
"2410141K09Rik",6.66903227798692,6.64636485111115,6.49579787009552,6.83438220563227,6.49579787009552,6.61921347796823,6.49579787009552,6.49579787009552,6.66681042479046,6.8823727777957,6.49579787009552,6.62265538798179,6.49579787009552
"2510002D24Rik",7.22347277205135,7.16348474860575,7.13861070179692,7.28687557770729,7.43350427751501,7.3040811349246,7.40611932870799,7.36326646610812,7.54136360842053,7.0839867615759,7.36130789783303,7.30744703781992,7.12042771209467
"2510009E07Rik",8.21794806551537,8.2491396406931,8.03805859951919,7.97940809174157,8.11535093450728,8.1900152564939,8.30206865943721,8.00323589707508,7.9366698424645,8.02225446285435,8.61591136977618,8.10012025674371,8.20596464828663
"2510039O18Rik",7.73145392417693,7.62389016644494,7.94626661778791,7.87140969086566,7.82021060635621,7.32177143509204,7.65885894119286,7.799432549371,7.59134555491809,7.26221847367079,7.54829889505419,7.60998665008259,7.6467550355633
"2610001J05Rik",7.38247012791063,7.09404367839093,6.8689624902286,7.41401708177827,7.32841733109298,7.01673100981523,7.25007540353852,7.25402952613946,7.41727685682117,7.0839867615759,6.887492320083,7.17293409599719,7.22149160034117
"2610002M06Rik",7.88174342650801,8.15333993216094,7.81568870528965,7.61478962576792,7.78709384262946,7.90965122904847,8.05561158747262,7.64439880113834,7.78854511938623,8.11440759127588,7.908739600214,7.96945243939746,7.85586812973548
"2610008E11Rik",7.20337751213729,7.61474484568837,7.42156304466277,7.46282809190463,7.60282843626579,7.4353696739208,7.34751270250804,7.55643557478894,7.59134555491809,7.12398786741141,7.83617336981115,7.68555915874891,7.51181113526091
"2610020H08Rik",6.66903227798692,6.75635165385186,6.49579787009552,6.49579787009552,6.49579787009552,6.61921347796823,6.49579787009552,6.49579787009552,6.73750497357525,6.49579787009552,6.69209571606559,6.62265538798179,6.49579787009552
"2610021A01Rik",7.47277656477723,7.39733627555237,7.0637322853152,7.29670377061588,7.51778245068374,7.64300224789845,7.40611932870799,7.25402952613946,7.59134555491809,7.42918043907587,7.94327324542058,7.48361323554727,7.46791031939634
"2610042L04Rik",6.49579787009552,6.49579787009552,6.49579787009552,6.67707516184158,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.94173533926319,6.49579787009552,6.49579787009552,6.49579787009552
"2610044O15Rik8",7.62921421957844,7.78304619421425,7.95985099768139,7.72184941646745,7.42359666969736,8.07245642562249,7.59747960882362,7.71521336109369,7.62712956387851,7.70635566301353,7.65898932007659,7.69759909692857,7.77795664349437
"2610301B20Rik",7.64112256681079,7.85050789929287,7.6482533561138,7.80758725537193,7.77354405827348,7.68405010026356,7.74807574678254,8.1096946771237,7.81794357494666,7.54603613023556,7.79793539214734,7.79447099726376,7.67586567666335
"2610318N02Rik",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.80980102196755,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.74926852104004,6.49579787009552
"2610507B11Rik",9.82170714301113,9.62937660919268,9.37520099738489,9.56519906957243,10.0122463835397,9.90845621527032,9.68121085831497,9.89337843745889,9.72933313955244,9.86116506360949,10.2680819251734,9.89245266894225,9.61811882144189
"2610524H06Rik",6.91887116327371,7.05589945767873,7.23606178770095,7.15650246590364,7.0720953329002,7.20838216864671,7.02712671950774,6.8604736196279,7.15282189823026,7.32205681471338,7.29550142349022,7.16136314419872,7.01607301810129
"2610528A11Rik",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.67028076038111,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552
"2700049A03Rik",7.36638482225402,7.26922672327023,7.13861070179692,7.22485196468367,7.32841733109298,7.36425821792158,6.92626796549406,6.92683275068942,7.03378122631602,7.40372836938852,7.36130789783303,7.23831645343033,7.14199762406876
"2700060E02Rik",8.00519692158716,7.93426961818546,7.90447504156617,8.10329672027854,7.7598124273357,7.90038216657358,7.98644554783588,7.94207427589537,8.12714724886662,7.70635566301353,7.74464405235813,7.87801440864513,8.04560871560349
"2700062C07Rik",7.01303867355915,7.12977600866558,6.711644289244,7.1684133821188,7.16458527110118,7.20838216864671,6.95068918053639,7.08135893754711,7.17398695114871,7.23029084969693,7.01278328264206,7.07345287090595,7.11305955847122
"2700081O15Rik",8.9628534616164,8.78614260735968,8.44895644547636,8.52393427225453,8.50109913918981,8.6312811724447,8.62971481931819,8.83276565592323,8.68216653590624,8.82559400342514,8.83112801964245,8.51992564833016,8.61508462896722
"2700094K13Rik",7.04069771613907,7.05589945767873,6.49579787009552,7.24614821194043,7.00053461083326,7.23850590169156,7.15286729879145,6.92683275068942,6.87730491424811,6.94173533926319,6.49579787009552,7.03110605627455,6.98870077180408
"2700097O09Rik",6.84164615003661,6.86377922763134,6.92629450866597,6.83438220563227,7.03755272000452,7.1084502597096,6.96240581415973,6.92683275068942,7.00646579934448,7.12398786741141,6.97479530307644,6.89580332265197,7.02486969357241
"2810004N23Rik",7.26195625087524,7.44321830213742,7.13861070179692,7.388472121085,7.47199417971912,7.1084502597096,7.11967767713361,7.40566647805171,7.15282189823026,7.32205681471338,6.887492320083,7.42096712929167,7.18955922900026
"2810006K23Rik",7.18264677687749,6.94587644181436,7.23606178770095,7.03681195359619,7.19252654520714,7.47235872256205,7.15286729879145,7.18304848301829,7.19446617395233,7.04088633839331,7.04806227516026,7.13755106254116,7.00711841079792
"2810021J22Rik",7.09200832156635,6.86377922763134,7.23606178770095,6.85764183443006,6.80980102196755,7.00220483004755,7.02712671950774,7.18304848301829,7.2335945967352,7.5238899261211,7.01278328264206,7.0456020009238,7.12042771209467
"2810403A07Rik",8.15368940281215,7.87206760087732,8.02539518366813,8.0649211172372,8.22497277549769,7.88160215097842,7.57454423320235,7.68549146872351,7.86517876765231,8.00846113412219,8.0198921780057,8.05820667974633,7.98055439632686
"2810417H13Rik",6.49579787009552,6.86377922763134,6.49579787009552,6.83438220563227,6.63644598465418,6.49579787009552,6.67718355477534,7.03499686987992,6.49579787009552,6.8823727777957,6.83527430753766,6.83078640540719,6.49579787009552
"2810428I15Rik",7.36638482225402,7.69406033444015,7.70150204354461,7.75123959204003,7.73177834722224,7.58110387571705,7.8790394096421,7.54482341311915,7.83709212426376,7.37744436092443,7.49640225588573,7.54198852191326,7.5075199079937
"2810459M11Rik",7.48692056755639,7.05589945767873,6.49579787009552,7.26680597938155,7.1353344586661,7.42010026607147,7.0565832725575,7.55643557478894,7.27059012973486,6.7194313294023,6.887492320083,7.20643739302514,6.92858336148188
"2810474O19Rik",7.18264677687749,7.01481059294174,7.23606178770095,7.05145872505159,7.46253583801325,7.07102699871372,7.17663005016052,7.56790036965844,7.2335945967352,7.54603613023556,7.70274613850984,7.18429679942321,7.20890388469161
"2900011O08Rik",9.14139560343266,8.95013080267651,9.11473951266647,9.27693391670015,9.05690519043649,9.05142255837028,9.25370666283923,9.24149066832856,9.22214016238163,9.18913738623739,8.70989659807238,8.90632841403007,8.99143725184342
